,date,Daily,Daily,Daily,Daily
,,sum,min,max,mean
334,2011-06-12,264628225.83541262,28.927326534409584,18343677.68599428,1062763.959178364
335,2011-06-19,280370470.3610459,533.8406624077405,28120678.829848222,1149059.3047583848
336,2011-06-26,323061854.0853041,2565.3279122105955,33815762.019851856,1329472.650556807
337,2011-07-03,444931686.7882411,1295.1553016542473,49604223.20913779,1731251.6995651405
338,2011-07-10,355754395.49055874,1054.9127176636184,24076267.70037889,1400607.8562620422
339,2011-07-17,441082970.7207665,991.85442320801,119641446.63132852,1830219.7955218526
340,2011-07-24,392651069.99728227,390.1731969440781,33762710.11514151,1670855.6170097117
341,2011-07-31,354077097.40661824,189.17488336682567,17420923.20693868,1493996.1915891066
342,2011-08-07,336943709.4242248,70.74549427266106,25592443.263382558,1439930.3821548067
343,2011-08-14,315621255.8889625,43.23335761107066,14316611.083952418,1262485.0235558501
344,2011-08-21,259172198.44347042,159.83241298638242,10611137.647584368,985445.6214580624
345,2011-08-28,188324066.86973894,203.06577059745308,7706026.329347371,710656.8561122224
346,2011-09-04,188151739.34996247,44.54345935686068,7324253.362375435,674378.994085887
347,2011-09-11,169842597.01233202,10.464923376629102,12324391.135497974,581652.7294942877
348,2011-09-18,164601742.45546943,99.41677207797645,15610476.492531592,592092.5987606813
349,2011-09-25,194246993.235829,3715.047798703331,12085701.930662133,691270.438561669
350,2011-10-02,174285573.3086821,2332.369797566211,8549756.793941375,631469.4685097178
351,2011-10-09,157778887.54542205,3693.888579239559,14177309.530343918,606841.8751747002
352,2011-10-16,157126465.28937247,1811.5521705142196,9621734.270518197,618608.1310605216
353,2011-10-23,185851711.93215296,1174.494026614139,34482076.30372183,737506.7933815593
354,2011-10-30,154198568.34393454,549.2332557492459,18095852.862654086,575367.7923281139
355,2011-11-06,188894268.09240752,492.8680290255763,19792264.06728993,658168.1815066464
356,2011-11-13,217034934.84979892,331.91725677407953,19470926.181103304,766907.8969957558
357,2011-11-20,324946102.2722009,308.3025902842241,93989686.5544888,1160521.7938292888
358,2011-11-27,347328859.83142823,107.57792512045266,21895008.43021262,1296003.2083262247
359,2011-12-04,145016554.17967376,112.82562878486496,9311969.05024549,568692.3693320539
360,2011-12-11,125953791.08284591,128.88664078840088,6936217.382630544,469976.83239867876
361,2011-12-18,186535141.65110427,435.3212051118438,19325714.023055587,714694.0293145757
362,2011-12-25,286088652.04073614,1094.221276897444,17956868.19388316,1051796.5148556475
363,2012-01-01,485004216.36620224,2989.3809644085222,19151705.22146301,1644082.0893769567
364,2012-01-08,300853271.4959522,2091.124827388437,21941443.473443188,1094011.8963489172
365,2012-01-15,216956748.94982466,1285.8388105794895,11302739.19733969,840917.6315884676
366,2012-01-22,246365743.21676928,1884.2383385171952,13359878.336002473,936751.8753489326
367,2012-01-29,214365085.8319591,145.34430547283438,10711847.815776588,785220.0946225608
368,2012-02-05,194363573.8140829,53.45039378379448,13225723.72048159,699149.5460938234
369,2012-02-12,291316483.42840075,187.72821231381477,21737168.33761745,1011515.5674597248
370,2012-02-19,293565771.1665971,100.38244686224816,15064397.711622003,965676.8788374906
371,2012-02-26,256248558.7391803,341.56105295985736,12356512.113101384,837413.590650916
372,2012-03-04,259795857.6065667,705.1438803445632,40479541.34873928,892769.2701256587
373,2012-03-11,229759898.98034373,262.6499224035712,23167379.273732305,797777.4270150824
374,2012-03-18,203765868.30328435,143.61646003347985,17129806.692181945,663732.4700432714
375,2012-03-25,320543799.23481643,1883.8339262049244,87028534.25163041,1072052.8402502222
376,2012-04-01,265164257.45067522,2176.137249277441,32008192.481782284,936976.1747373682
377,2012-04-08,236771705.87155616,744.2982767238194,16791721.277879912,857868.4995346238
378,2012-04-15,207864007.00753635,1302.8444705217637,12018750.560123434,793374.0725478487
379,2012-04-22,208920900.24092403,482.43943759914816,16982195.849525176,800463.2193138852
380,2012-04-29,188199264.71276703,589.5048742855902,9922855.63077993,686858.6303385658
381,2012-05-06,368680983.57980585,340.9455779648848,104368071.30102476,1289094.3481811394
382,2012-05-13,320200356.83545464,9.040223658159825,55410783.98991799,1107959.712233407
383,2012-05-20,255351960.32727197,9.040223658159825,30461768.45720689,899126.6208706759
384,2012-05-27,263241486.2024977,49.07549985858191,24712848.729865327,978592.8855111438
385,2012-06-03,284941002.46423584,269.9152492222005,27205087.53159345,1028667.8789322594
386,2012-06-10,304415632.50437516,161.66963717654852,29190024.65606289,1140133.4550725662
387,2012-06-17,264636933.38586706,152.6161374946618,17262550.994587716,1050146.561055028
388,2012-06-24,295102196.4997647,1376.131951646781,31862286.66273892,1224490.4419077372
389,2012-07-01,374038325.467215,8258.0850669781,26622262.022786494,1532943.9568328483
390,2012-07-08,505544089.9000847,1199.6037694671415,45363267.863276064,1907713.5467927724
391,2012-07-15,337455441.31145245,637.3704693065158,21978207.52690481,1278240.307997926
392,2012-07-22,402885980.28358305,1887.4975076821008,98138077.75031865,1644432.5725860533
393,2012-07-29,308584396.02610606,4272.454893847335,32014156.140220165,1330105.1552849398
394,2012-08-05,248412992.76528585,2682.238198794161,18388036.304776046,1080056.4902838515
395,2012-08-12,265031366.3819793,516.6078375199129,18647385.033900663,1090664.0591851
396,2012-08-19,264674517.90783885,417.4088263253161,13519594.900424954,1014078.6126737121
397,2012-08-26,196011260.68408147,5654.343638092014,7210705.26729867,734124.5718504924
398,2012-09-02,180981299.61893478,4270.710676754392,8115113.10548082,637258.0972497703
399,2012-09-09,145729613.83251157,2202.1825139256807,5673654.547515849,506005.60358510964
400,2012-09-16,133177885.33266065,579.7242261470051,10726610.422307882,457655.96334247646
401,2012-09-23,145173718.58069548,250.10226570501328,6897839.72678009,474423.91693037737
402,2012-09-30,185131854.72089005,303.97044601070843,24301042.9987468,591475.5741881471
403,2012-10-07,219498133.96536356,183.4796880471388,24304535.51425965,731660.4465512119
404,2012-10-14,223376458.32526794,196.31043546302263,12480582.205082202,775612.7025182914
405,2012-10-21,210594744.89370865,585.0820821643026,19387395.35132308,736345.2618661141
406,2012-10-28,159069082.02706677,89.81523191118681,6786725.04887665,572190.9425434057
407,2012-11-04,217202141.9602071,1274.0932183972643,27458749.66911793,789825.9707643895
408,2012-11-11,273280410.80440533,1227.3022183032824,43651148.594472274,986571.8801603081
409,2012-11-18,393968257.3549807,946.2603237758502,91748368.35772152,1382344.762649055
410,2012-11-25,435780859.52666354,318.4282015975954,22620047.503490128,1472232.6335360254
411,2012-12-02,205150693.2854551,421.5628417911485,9880322.633886611,700173.0146261266
412,2012-12-09,144422160.1210056,699.3313487310596,6487769.31137495,501465.83375349164
413,2012-12-16,210218508.33815622,417.5305464697454,47990866.64674371,715028.9399257015
414,2012-12-23,212345653.25541267,1022.4974063701816,18304340.086942133,705467.2865628328
415,2012-12-30,499996846.99794865,531.2849987587163,23412301.50132186,1492527.9014864138
416,2013-01-13,378110385.03907746,738.5125977071392,13182380.271026578,1189026.3680474134
417,2013-01-20,238251092.892444,204.9275794684732,12056530.059922704,771039.1355742525
418,2013-01-27,238607873.0971513,306.74694285218,13970473.743290778,767227.8877721907
419,2013-02-03,210280934.84824562,1359.7395996178566,10667430.395774707,680520.824751604
420,2013-02-10,152812060.44152072,1266.9422051415668,11537906.352441788,489782.24500487413
421,2013-02-17,168011496.0988517,1041.8819077728867,18932611.41836014,513796.6241555098
422,2013-02-24,254175859.82819623,479.3935158464203,12995931.234771673,761005.5683478928
423,2013-03-03,201299608.98998564,461.4961579214872,8525253.041616775,625154.0651862908
424,2013-03-10,172940887.4952208,1023.9845498479538,15306627.618289065,572651.9453484133
425,2013-03-17,214153490.09391984,479.4184548895276,42099022.3234224,746179.407992752
426,2013-03-24,196090312.18908983,1438.2553646685828,23233932.899550207,697830.2924878641
427,2013-03-31,216134083.76053497,571.2219888045436,24201530.671572737,774674.1353424193
428,2013-04-07,269109852.35195667,456.4675714107736,19760439.08975268,918463.659904289
429,2013-04-14,250090846.7866736,1197.2407377941006,15188045.387281695,856475.5026940877
430,2013-04-21,189394811.743746,1452.5159484111796,14474177.195423407,676410.0419419501
431,2013-04-28,178873003.19738445,1294.2453178285907,18783003.21395857,632060.0819695564
432,2013-05-05,151016545.12316638,626.7006420649291,9970437.066197624,541277.939509557
433,2013-05-12,307750965.57417905,1003.2315777251206,87733209.7633991,1103050.0558214304
434,2013-05-19,265179426.90074915,479.0644658610402,40839133.4186997,937029.7770344493
435,2013-05-26,266176224.99879804,180.92328231986093,34334425.4057138,982200.0922464873
436,2013-06-02,403770283.4457319,486.7091115928653,49355750.37663397,1529432.8918398935
437,2013-06-09,349033090.2853822,815.428878061345,25051185.536285397,1390570.080818256
438,2013-06-16,262782537.7684194,292.3432146772647,21322802.28638482,1123002.2981556386
439,2013-06-23,357867737.77593964,244.0430313827601,55943518.250218414,1612016.8368285568
440,2013-06-30,407441651.5593909,1234.1967889201044,38733059.66451538,1827092.6078896453
441,2013-07-07,384265967.8099219,593.5838315403591,22457887.0991846,1685377.0517979031
442,2013-07-14,529647536.5247436,444.694900597613,44483040.54866094,2302815.3761945376
443,2013-07-21,382904433.62112796,1463.681501395572,22149700.306533504,1686803.6723397707
444,2013-07-28,373861600.9341813,302.3925324063768,21543710.75381856,1525965.718098699
445,2013-08-04,341113990.202221,246.48803061696265,26244332.78944845,1386642.2365943943
446,2013-08-11,285325968.7556245,2566.524854877652,12610512.742274787,1164595.7908392835
447,2013-08-18,303766439.54718506,1475.8822415201153,14071297.330288997,1163856.0902190998
448,2013-08-25,267911136.8294531,1555.8311505620477,11791966.62380653,988601.9809204912
449,2013-09-01,214384934.8671524,539.3378784574797,8872609.367594933,762935.711271005
450,2013-09-08,209120188.071996,95.17727266896702,11254433.306438856,704108.3773467878
451,2013-09-15,177812627.97767663,96.33426578802388,9274689.181012943,568091.4631874653
452,2013-09-22,156913110.55638933,187.5983070608886,25644388.164420947,514469.2149389814
453,2013-09-29,138097162.60536668,741.5203353420259,11402287.21341112,463413.2973334452
454,2013-10-06,164248106.76064813,873.3461727361639,19112859.03107423,554892.2525697572
455,2013-10-13,190587767.956846,200.7909619518211,29230783.51305953,668729.0103748982
456,2013-10-20,197993483.81178015,66.08310140186516,23461189.9292345,736035.2558058741
457,2013-10-27,187163805.48730445,998.8714942666542,17294955.404164493,711649.4505220702
458,2013-11-03,169170796.49142784,175.37438448956524,15961899.12445086,631234.3152665218
459,2013-11-10,201075917.86943048,589.6645971243354,13689759.555676648,741977.5567137656
460,2013-11-17,258104888.69099712,380.7554972990832,40849092.47463198,918522.73555515
461,2013-11-24,225288232.01540318,333.6385962955177,21344499.90912133,771535.041148641
462,2013-12-01,327336398.7960004,197.38161231223373,90350014.43517588,1128746.202744829
463,2013-12-08,427212814.2057229,202.47533133964623,40202747.9203841,1458064.2123062215
464,2013-12-15,167441668.15238,30.564936987500484,19183620.40553274,577385.0625944138
465,2013-12-22,225553649.39696804,682.6169260541775,39722430.26075632,838489.4029627064
466,2013-12-29,261107377.57002178,757.7557294817829,15627037.216722663,946041.2230797891
467,2014-01-05,508853927.1584002,430.45619590729854,13481075.537908338,1646776.4632957934
468,2014-01-12,395715199.9631,188.48377808958637,11066819.59664153,1225124.458090093
469,2014-01-19,239075113.33409005,277.8712999538296,18349370.86251048,815956.0182050855
470,2014-01-26,283147522.73499036,787.9364258964757,21168584.555631083,1076606.5503231573
471,2014-02-02,234987626.5117692,5304.93107354777,12462407.26515074,907288.1332500741
472,2014-02-09,151348083.03432146,1451.2373488485014,8168582.699409237,571124.8416389489
473,2014-02-16,223683200.9524408,576.4496786366869,38952827.28331083,819352.384441175
474,2014-02-23,271287463.389661,159.28214804434774,25614613.526431017,965435.8127745944
475,2014-03-02,215769273.74757755,309.71528786400944,18303583.15749997,751809.31619365
476,2014-03-09,186136006.59857592,126.4144032097998,15583057.733195651,660056.7609878578
477,2014-03-16,221207439.06849125,2156.6464050987547,21923571.78703136,765423.6645968555
478,2014-03-23,201991415.63375556,963.3941716428334,11955528.237620244,673304.7187791852
479,2014-03-30,217948098.226016,374.3043848103837,28617980.58826542,754145.6686021315
480,2014-04-06,230850001.09026507,918.1761922697668,22110825.71989014,836413.0474284966
481,2014-04-13,254959101.2534177,712.1831751257972,46228922.04488088,992058.7597409249
482,2014-04-20,225906076.5718516,152.73517749881893,22202129.98977104,961302.4534972409
483,2014-04-27,238183458.4526895,625.9638422082743,12940917.32478319,972177.3814395489
484,2014-05-04,198461826.1567119,370.5705945872984,12099034.766771276,826924.2756529662
485,2014-05-11,229611847.21077985,325.5011979483026,43873329.73749055,981247.2103024779
486,2014-05-18,213564060.24076504,96.06292139554436,24420554.470491804,928539.3923511524
487,2014-05-25,270366451.1612064,402.9652416981925,47919936.63631358,1175506.3093965496
488,2014-06-01,294909695.448306,353.06242538881884,44303687.88263136,1322465.0020103408
489,2014-06-08,312712627.19298023,439.14478352248847,32125737.69179067,1421421.0326953647
490,2014-06-15,277692973.95894575,3232.6731307401524,32453804.251276527,1279691.124234773
491,2014-06-22,317406096.886248,4126.76377321759,31311216.18226674,1442754.9858465819
492,2014-06-29,285411911.26152647,2075.834402520737,15167234.114834506,1309228.9507409472
493,2014-07-06,309984032.54401433,1328.6834478042151,52136361.729083724,1415452.2033973257
494,2014-07-13,296289504.6191262,1143.5871815320045,18443465.12080588,1219298.3729182149
495,2014-07-20,271089013.16211545,301.46851626442816,34438526.28054145,1163472.1594940578
496,2014-07-27,275094888.1883694,271.5708121720881,18404584.402371462,1146228.7007848725
497,2014-08-03,275043947.48354673,201.8095026232949,21287302.344889823,1045794.4771237519
498,2014-08-10,316911152.9721731,222.9870430220357,47224249.48620151,1152404.192626084
499,2014-08-17,332818318.2195357,575.246022736828,31946944.22715386,1135898.6969950025
500,2014-08-24,281300527.2541118,1332.6740830432373,14497327.804214388,925330.6817569468
501,2014-08-31,209734971.91508165,71.12586398264467,9334817.936094714,703808.6305875223
502,2014-09-07,180515714.55423963,68.63021963237644,8754177.578094782,618204.5018980809
503,2014-09-14,139335915.30708605,1002.494582638396,7262585.719645761,482131.19483420777
504,2014-09-21,132150081.52031879,664.5890703311753,12198447.597829696,466961.418799713
505,2014-09-28,152133949.42850304,2024.93930622482,16795362.815725684,537575.7930335796
506,2014-10-05,164397874.63580796,1069.8263083379898,16822951.366889186,602190.0169809816
507,2014-10-12,219599690.74730197,520.0100744209947,19316644.23122313,795651.0534322535
508,2014-10-19,232794072.5385688,393.7576284678205,14056761.078818023,837388.7501387367
509,2014-10-26,227112604.96859327,81.2515741282804,11403717.180042371,805363.8474063592
510,2014-11-02,191098702.2528461,127.50247017053232,10376963.538219202,692386.6023653843
511,2014-11-09,158279671.28839812,451.2587424662958,6285025.334108261,590595.7883895452
512,2014-11-16,236559542.0790935,558.0237559866357,30227034.584714863,899465.9394642338
513,2014-11-23,247508122.7592134,103.05844142095523,20617785.07076828,923537.7714896022
514,2014-11-30,281061069.4199474,820.6971005839484,69300444.90929109,1081004.113153644
515,2014-12-07,333316574.38737506,252.61886250746343,30414107.021668337,1234505.831064352
516,2014-12-14,134312212.94673187,582.6934611519002,12531940.237862632,499301.90686517424
517,2014-12-21,131070286.01363644,303.3545133979524,11687266.02700884,516024.74808518286
518,2014-12-28,245014200.02230722,308.410421954585,30906916.89202,949667.4419469272
519,2015-01-04,452615443.95965713,66.99078837538116,19729234.624457013,1616483.7284273468
520,2015-01-11,420733057.3196571,60.95776335325857,11836728.959753023,1402443.524398857
521,2015-01-18,209970439.48806414,40.63850890217238,19830439.226570025,721547.9020208389
522,2015-01-25,300515556.90965617,123.18548010971004,43873440.88687117,1029162.8661289595
523,2015-02-01,315184687.0736649,26.669021467050623,36365287.14413775,1033392.4166349669
524,2015-02-08,171575114.13469222,322.5681644109933,20967611.381738678,581610.5563887872
525,2015-02-15,224946959.41701674,50.57847155358254,30457050.64500132,762532.0658203957
526,2015-02-22,305154883.7880344,40.46277724286603,46472081.315854505,1074489.0274226563
527,2015-03-01,238795390.44901204,670.1647480849686,11368902.3896354,871516.0235365403
528,2015-03-08,174559947.2655555,536.1317984679749,9653343.85762732,673976.6303689402
529,2015-03-15,144089936.31781858,393.4349247625138,6587400.358454848,565058.573795367
530,2015-03-22,199087932.94256288,81.70373836921213,34008557.633811764,771658.6548161352
531,2015-03-29,215445535.4691406,221.22858389202057,26581295.63810621,851563.3813009509
532,2015-04-05,233082225.1036554,403.49076948487846,27507598.57357096,991839.2557602357
533,2015-04-12,342735203.8686537,2283.933732567053,84557822.68724722,1496660.278902418
534,2015-04-19,267287477.2949886,1685.9545813803104,31936872.05026226,1193247.6664954848
535,2015-04-26,185947884.74534553,1113.9342769834193,16210553.654411051,860869.8367840071
536,2015-05-03,158110594.40656134,2266.75589922189,10556885.603743045,690439.2768845473
537,2015-05-10,318731797.4146462,1719.8242046669684,105367623.99446604,1306277.8582567468
538,2015-05-17,232280805.63594964,625.2824667269402,42229226.44112614,996913.3289096551
539,2015-05-24,270673749.4140746,541.6618574041757,34958088.714556046,1247344.4673459658
540,2015-05-31,260174663.9650512,2796.9221715270915,14788620.520136246,1198961.5850924018
541,2015-06-07,263109747.35228023,1399.0851201614769,25595549.62607178,1206925.4465700928
542,2015-06-14,232461129.2648782,987.5075134722888,13909391.56668259,1101711.5131036881
543,2015-06-21,404512302.26831436,640.511800300036,101927130.20621192,1838692.2830377927
544,2015-06-28,453220244.7466205,180.33827387088397,48644613.89508377,2078991.948378993
545,2015-07-05,362960125.2864422,58.45447497883824,27959011.68770271,1779216.3004237365
546,2015-07-12,318712744.7487011,1743.6845514964089,15619120.274833024,1634424.332044621
547,2015-07-19,365674958.6364612,4280.570507931986,57259414.53897693,1865688.5644717407
548,2015-07-26,361022885.0997721,4462.140320296329,28167197.34679913,1814185.3522601612
549,2015-08-02,297938923.6406807,6051.497992910238,12253557.156393776,1372990.4315238742
550,2015-08-09,280294375.52752197,2461.14149773312,25247066.01784173,1285754.0161812934
551,2015-08-16,260158187.72410583,950.2346086708404,14792943.53040501,1161420.4809111867
552,2015-08-23,260169843.35412228,438.3782205139395,30044681.003394656,1126276.3781563735
553,2015-08-30,212857190.18457848,1905.4507880293395,13129614.513293276,909646.111899908
554,2015-09-06,158599251.08858407,536.764241595193,6926052.082025547,634397.0043543363
555,2015-09-13,150261132.42221153,1980.7671352623508,4844326.508945345,577927.4323931213
556,2015-09-20,178798082.8728866,820.7460799764652,13246012.253398895,657345.8929150243
557,2015-09-27,170573251.69331992,311.8336170123348,15276348.460421529,592268.2350462497
558,2015-10-04,212661654.5123411,343.0169787135683,25883971.405644163,728293.3373710312
559,2015-10-11,231410848.2789813,423.0366173613973,27767880.223954964,844565.1397043113
560,2015-10-18,196841652.23124567,1888.066082795853,19813506.485065468,751304.0161497926
561,2015-10-25,201079044.05723646,905.9722247916652,12187031.048873603,844869.9330135986
562,2015-11-01,169997191.06083554,485.4313986831373,9066369.787918668,714273.9120203174
563,2015-11-08,126949336.235642,878.5185210100994,5696405.1866102135,564219.2721584089
564,2015-11-15,231092891.3371128,581.4988244514107,34307904.16735346,1027079.5170538347
565,2015-11-22,203708773.62113208,235.1005999932585,18848444.03500101,845264.6208345729
566,2015-11-29,249604367.43289262,158.8179585060842,56998209.64216133,1002427.1784453519
567,2015-12-06,365381121.02564716,11.254815957124078,26591293.464977924,1554813.2809602006
568,2015-12-13,166501974.97287184,668.8206362963746,10416297.917640842,733488.8765324751
569,2015-12-20,131046622.4312187,266.02246696966495,6301512.591472361,567301.3958061415
570,2015-12-27,424764063.5352627,141.79499418666103,149473609.7230906,1807506.6533415434
571,2016-01-03,618688899.4031456,127.99194165521617,71188028.7623042,2416753.5132935373
572,2016-01-10,842318694.0336101,195.6384803618618,67145283.93408635,3126320.674315958
573,2016-01-17,270237718.64731383,107.73667460196864,16866445.750624698,1116684.7877988175
574,2016-01-24,225257249.8565821,88.94539414813691,9739456.768867448,962637.8198999235
575,2016-01-31,217776070.29331073,62.63760151277247,22746599.449965388,922779.9588699607
576,2016-02-07,157436428.09447476,32.544765953498576,14022575.823601604,632274.8116243966
577,2016-02-14,330143767.8726124,46.31370539536336,59250990.88116537,1264918.6508529212
578,2016-02-21,280577693.7813556,1749.9070308842695,30406542.285587765,1027757.1200782257
579,2016-02-28,186329897.8696307,2712.481070047362,17725359.073404443,667849.09630692
580,2016-03-06,238695784.45889255,1394.4180489306698,39429937.3666454,861717.6334256049
581,2016-03-13,222234410.10853645,2940.151357230444,28288329.14457528,793694.3218162017
582,2016-03-20,225438689.00948215,1774.8094670182925,20233219.27946685,769415.3208514749
583,2016-03-27,374308318.663548,1604.0588371155495,101650847.46478844,1366088.7542465255
584,2016-04-03,264920442.02432036,93.47662220953086,27705086.527123105,999699.7812238504
585,2016-04-10,174029907.57672584,74.42842753311237,13224356.170917954,707438.6486858774
586,2016-04-17,249891373.85119182,1035.7956165024807,50626187.87712582,1100843.0566131799
587,2016-04-24,216930824.10847571,591.7059988882435,33141467.883416023,972783.9646119988
588,2016-05-01,177885579.94659826,249.3352322359265,24336142.057105005,787104.336046895
589,2016-05-08,326765976.6617436,2620.443147996287,93281056.318417,1439497.6945451258
590,2016-05-15,234778517.3614551,1955.7574272881293,39486213.67351153,1025233.7002683629
591,2016-05-22,213774465.88373178,1380.025929425673,19615594.664732404,851691.0991383736
592,2016-05-29,252734909.4457372,883.3648518705069,32495707.771447245,1070910.6332446493
593,2016-06-05,261812162.9064962,1263.4480495232722,17346778.911317952,1179334.0671463793
594,2016-06-12,250968549.83789596,954.3589068036412,20182202.15715424,1140766.1356268
595,2016-06-19,362936664.40342635,178.55747288584257,67416411.90610245,1664847.084419387
596,2016-06-26,385869500.0988765,163.78030271597973,34153925.42687684,1778200.461285145
597,2016-07-03,357242452.77833706,898.9445186666558,18495586.128555283,1507352.1214275826
598,2016-07-10,413354172.8377995,172.67973801885068,47539669.2808817,1583732.4629800746
599,2016-07-17,329413095.5099033,466.2352926508968,24704180.034326848,1215546.4778963223
600,2016-07-24,344433229.32352847,197.3482720215437,27449142.786662403,1243441.2610957706
601,2016-07-31,356337464.5727264,55.504201506059154,27889288.63775205,1319768.3873063943
602,2016-08-07,394238951.4903861,825.6375986614021,79967620.0717296,1499007.4201155365
603,2016-08-14,329819090.4895184,2151.586936213146,21602841.040938515,1217044.6143524665
604,2016-08-21,257858523.5663258,1197.7906655207205,10655273.423294265,889167.3226425028
605,2016-08-28,207329456.93333584,618.6120515343639,12364046.269446831,691098.1897777861
606,2016-09-04,174130442.62927547,408.1407458952566,7311323.910743576,576590.8696333625
607,2016-09-11,179206237.09599552,82.36575293669334,18022261.08178008,609545.0241360392
608,2016-09-18,144683657.02180362,44.2562254585218,11748701.40181338,492121.2823870871
609,2016-09-25,160510152.8534967,55.32028182315225,16824647.052665807,547816.2213429922
610,2016-10-02,175115776.38027927,56.5496214192223,14739813.04799176,595631.8924499295
611,2016-10-09,166258541.1650402,520.590942749939,11709827.651936674,567435.2940786355
612,2016-10-16,166786998.67894626,265.20670668393115,11739465.72921743,573151.1982094373
613,2016-10-23,186808771.63319668,386.759780580733,14426982.092516826,631110.7149770159
614,2016-10-30,149814555.2488241,119.09745624232094,9579635.815880593,516601.9146511176
615,2016-11-06,269871197.73256856,66.4049669985457,40070890.65391771,1062485.0304431834
616,2016-11-13,264041878.15534508,1226.032446250927,21660543.956134792,1109419.6561148954
617,2016-11-20,238525737.61339203,2025.351493455644,36475306.40554706,989733.351092913
618,2016-11-27,363199594.86555797,1321.9507319154932,26799332.90813041,1386257.9956700685
619,2016-12-04,163489477.27465028,613.6310839310056,15932047.273886643,614622.0950174823
620,2016-12-11,135672096.84713295,720.3810679611652,10727637.037932009,504357.2373499366
621,2016-12-18,295819403.5525614,406.9046646674841,87397705.59005435,1083587.5588005912
622,2016-12-25,394009777.1677409,303.6418494648597,31796346.765085,1368089.5040546558
623,2017-01-01,579474768.9563302,1438.303497465125,39443490.52606532,1925165.3453698677
624,2017-01-08,318122047.5961605,1247.8627279802668,19449638.246649016,1165282.2256269613
625,2017-01-15,245744344.7415366,1294.3061987572014,10362932.856653998,948819.8638669366
626,2017-01-22,259315557.11575985,87.99815515629697,20174432.60720066,971219.3150402991
627,2017-01-29,228069241.8480681,18.3329489908952,13971112.657151448,857403.1648423612
628,2017-02-05,165343466.62786305,1349.9467412141887,9145018.04183446,648405.7514818158
629,2017-02-12,262085193.20432836,1829.981954245227,28022511.228630196,1015834.0821873192
630,2017-02-19,262822842.84768662,603.0899250009237,17133108.57754215,962721.0360721122
631,2017-02-26,229734092.3703567,123.05471196988545,15444980.683838047,806084.5346328305
632,2017-03-05,279976084.1053448,489.3843503513112,40179857.57869738,955549.7751035658
633,2017-03-12,270132546.7195172,232.51843511716527,29071247.950258616,975207.7498899536
634,2017-03-19,389998183.64071935,2876.6547758212646,77641001.26771836,1631791.5633502903
635,2017-03-26,345620707.27407193,2516.312070089951,46616200.38117564,1477011.569547316
636,2017-04-02,281270452.026128,531.9924405560273,24416121.89728207,1212372.638043655
637,2017-04-09,206213330.65875745,745.2575534507861,14360559.573816886,852121.2010692457
638,2017-04-16,264212196.23733458,257.3201976084148,55463444.76188432,1004609.1111685726
639,2017-04-23,199184930.47716382,143.22539300845725,20563889.24481851,748815.5281096384
640,2017-04-30,157308591.7536152,182.0661775531236,10903639.93002732,580474.5083159233
641,2017-05-07,267772841.8679091,76.40249169503092,68008550.13602579,1054223.7868815318
642,2017-05-14,224746285.08550137,405.0544797800052,33810993.74235596,932557.1995249019
643,2017-05-21,195226027.3837652,951.9993012793536,18556435.86838718,787201.7233216339
644,2017-05-28,227061682.0001267,576.0505326212649,28581655.516738653,915571.2983876077
645,2017-06-04,312125387.67090327,247.1743299789757,46341859.71071421,1322565.2019953527
646,2017-06-11,269879292.60332304,104.20094303035252,29083315.59567676,1215672.4892041578
647,2017-06-18,307888049.0217632,128.4337204792717,23742104.90130024,1299105.6920749503
648,2017-06-25,289237434.8315895,462.8460492743565,21144649.22193873,1185399.323080285
649,2017-07-02,293105487.7031718,55.73538813251413,35143997.45251169,1158519.7142417857
650,2017-07-09,382789055.99270797,272.8069619994608,61570690.78564134,1519004.1904472539
651,2017-07-16,312606586.60177875,121.24753866642702,26809796.221748795,1270758.4821210518
652,2017-07-23,312487003.7918182,321.30597746603155,23929728.26233118,1318510.5645224396
653,2017-07-30,284123231.2158988,152.77189871969804,13557940.997843014,1154972.484617475
654,2017-08-06,234705514.58053967,1046.366258691265,9337727.147357233,954087.4576444703
655,2017-08-13,209860307.68365788,1158.0835943450406,18147855.344470285,860083.2282117127
656,2017-08-20,178051545.94449717,667.288250603823,9718354.65155039,706553.7537480047
657,2017-08-27,129068942.44190878,414.637445574477,4703208.368040764,518349.1664333686
658,2017-09-03,122490357.28716162,1445.7912096416164,4934133.633930128,491929.14573157276
659,2017-09-10,232232878.80461395,258.5350195892537,60636425.91308612,940214.0842292063
660,2017-09-17,191630303.90226445,607.2566739189448,31067024.16737367,772702.8383155825
661,2017-09-24,181398936.82551995,104.61649629890732,18365928.5654508,708589.5969746873
662,2017-10-01,143916869.63864467,133.47621941584725,9393446.660836484,545139.6577221389
663,2017-10-08,155662167.47937065,84.22742770500642,15155767.829338005,568110.1002896739
664,2017-10-15,168719073.24097657,33.69097108200257,14029130.927115137,598294.5859609098
665,2017-10-22,147320977.3141209,12.032489672143775,10610275.864373662,524273.94061964727
666,2017-10-29,124635875.46269202,210.5685692625161,8628931.513522498,434271.34307558194
667,2017-11-05,248343127.5568355,102.27367443821478,55914745.63886017,838997.0525568767
668,2017-11-12,240808073.46024024,34.89337127892034,28569395.332344152,836139.1439591675
669,2017-11-19,285226804.47841847,9.62575759418492,46289308.101115264,1033430.4510087626
670,2017-11-26,379632559.12600285,4.81287879709246,22846521.47669144,1332044.067108782
