,date,Genre 0,Daily,Daily,Daily,Daily
,,,sum,min,max,mean
1702,2008-12-21,Documentary,45912.70067260308,3456.0527427364577,11290.05465018932,6558.957238943297
1703,2008-12-21,Drama,66561074.1398672,2374.6244743801967,16829312.36113648,1188590.6096404858
1704,2008-12-28,Action,9384664.160306904,2840.513937249082,1212506.9746275472,156411.0693384484
1705,2008-12-28,Adventure,31985043.887679093,1859.3224927221877,5368394.868119375,1031775.6092799708
1706,2008-12-28,Animation,44090.08462240996,3639.584955381776,11541.352602888292,6298.583517487137
1707,2008-12-28,Biography,6789134.667641799,38795.88618071808,1063851.529529844,242469.0952729214
1708,2008-12-28,Comedy,49036588.346176535,4377.949164716403,9382905.074638013,875653.363324581
1709,2008-12-28,Crime,6489.981396388684,529.4198441691877,1137.8997184009745,927.1401994840977
1710,2008-12-28,Documentary,44843.97848050688,3864.058969309512,10677.33941720418,6406.282640072411
1711,2008-12-28,Drama,67564859.81155698,769.4235068592196,7982908.650503264,866216.1514302177
1712,2009-01-04,Action,20517149.347008962,1565.6709524896778,5424397.605128718,379947.2101297956
1713,2009-01-04,Adventure,95989512.89361075,1860.7342789733052,14935028.39369161,2594311.159286777
1714,2009-01-04,Animation,33600.512776604446,2469.214153205092,6793.5154403790175,4800.073253800635
1715,2009-01-04,Biography,8440232.806186616,15289.645099606145,923668.2137250984,301436.8859352363
1716,2009-01-04,Comedy,135122354.33424187,1269.1958397549329,20302869.84160055,2290209.3954956247
1717,2009-01-04,Crime,529.4198441691879,232.94473143444264,296.47511273474515,264.7099220845939
1718,2009-01-04,Documentary,107907.0585316894,612.71523298514,30210.81398767053,15415.294075955628
1719,2009-01-04,Drama,192538180.67341173,2655.5699383526457,16760487.781394484,1944830.1078122396
1720,2009-01-11,Action,15240667.067127632,1983.3978251706192,1991036.2261500503,298836.60915936535
1721,2009-01-11,Adventure,106857435.72845526,3270.9898931056205,11905593.546023311,2888038.8034717636
1722,2009-01-11,Animation,59677.80662170344,518.1255541602451,19887.393643170744,8525.400945957635
1723,2009-01-11,Biography,9806889.385047467,21677.97788591434,1046799.7002173885,350246.04946598096
1724,2009-01-11,Comedy,131430668.5253421,801.2308719682869,13995130.56537039,2305801.202198984
1725,2009-01-11,Documentary,169310.3179098962,15188.244862486565,28509.61155507354,24187.188272842315
1726,2009-01-11,Drama,202344335.4522198,1826.8514089464768,11160569.7225577,1806645.8522519625
1727,2009-01-18,Action,3840711.430125555,812.4762175397717,439657.8701401421,83493.7267418599
1728,2009-01-18,Adventure,27075315.918685444,41813.006171173096,5830672.320105332,773580.4548195841
1729,2009-01-18,Animation,47922.040152882175,2036.813216635172,11783.71649071956,6846.005736126025
1730,2009-01-18,Biography,4835239.952790289,10535.483132284757,803190.3734341181,219783.63421774041
1731,2009-01-18,Comedy,69475943.40569188,215.06723405464547,11761691.075749611,1177558.362808337
1732,2009-01-18,Documentary,47801.15268798871,3644.897633357488,16457.5632438679,6828.736098284101
1733,2009-01-18,Drama,155039223.76000625,1679.7734947405315,17076445.214721777,1313891.726779714
1734,2009-01-25,Action,58338229.84800824,243.18059798335725,18605096.72733172,1535216.5749475851
1735,2009-01-25,Adventure,12168280.601568606,22195.500821717986,3026315.0698294523,434581.4500560216
1736,2009-01-25,Animation,9363.155856457473,566.4842831635432,3909.163254287379,1337.5936937796391
1737,2009-01-25,Biography,31924382.023855872,109410.18406956425,11678325.112023609,1877904.8249326984
1738,2009-01-25,Comedy,66414804.31196394,19.67935475009828,10322951.72365648,1006284.9138176354
1739,2009-01-25,Documentary,18336.941622502287,635.3620247888872,8507.103924828198,2619.563088928898
1740,2009-01-25,Drama,127789526.26754381,1068.3078292910493,14075184.774825592,1038939.2379475107
1741,2009-01-25,Horror,29858439.14518597,7529914.319366496,11567043.983584588,9952813.048395323
1742,2009-02-01,Action,90291962.22380568,344.3887081267198,14149665.50988193,2508110.06177238
1743,2009-02-01,Adventure,19115060.49798478,36696.373936147545,4781402.860866807,579244.2575146904
1744,2009-02-01,Animation,1553.2633570613284,106.83078292910491,971.3167237369936,388.3158392653321
1745,2009-02-01,Biography,22506634.23165343,61294.16170557395,4070640.794021114,1071744.4872215919
1746,2009-02-01,Comedy,55607788.25417372,1023.3264470051104,8670976.72316866,783208.2852700524
1747,2009-02-01,Documentary,17416.228953836973,1283.3750633456948,5622.672785742364,2488.032707690996
1748,2009-02-01,Drama,112609726.65958142,983.967737504914,10492970.103351757,962476.2962357387
1749,2009-02-01,Horror,23117532.00715155,1544771.7154866608,6077636.976873494,3302504.5724502215
1750,2009-02-08,Action,84654999.22634093,71611.76626741119,16383137.329871226,2730806.426656159
1751,2009-02-08,Adventure,10069717.780273348,21527.80842841108,2591034.4504530104,287706.22229352425
1752,2009-02-08,Biography,10219549.070953993,111123.69360101924,1207133.0260392246,486645.19385495206
1753,2009-02-08,Comedy,35341839.00746583,368.2850674661249,6336705.842481162,552216.2344916536
1754,2009-02-08,Documentary,41516.01008965621,2414.9379614763457,13999.049568302053,5930.858584236601
1755,2009-02-08,Drama,81498452.6198472,676.1264024855194,6594052.764548197,754615.3020356222
1756,2009-02-08,Horror,10030652.850318732,854732.009192822,3024878.4769326947,1432950.4071883901
1757,2009-02-15,Action,103152183.18484116,40783.65886716339,12789814.446409635,2515906.9069473455
1758,2009-02-15,Adventure,4218704.305976164,17455.93191104325,788507.3833067067,131834.5095617551
1759,2009-02-15,Animation,23567801.968396693,6276143.244791298,9995212.06247614,7855933.9894655645
1760,2009-02-15,Biography,6058663.034124594,177741.39003171644,710168.2940059286,288507.7635297426
1761,2009-02-15,Comedy,60877513.58482608,286.7360610387713,15274333.46037334,1087098.4568718944
1762,2009-02-15,Documentary,16244.64689221605,1194.5004689127352,5324.898460363914,2320.66384174515
1763,2009-02-15,Drama,63112796.01968491,573.4721220775426,4691292.890792816,595403.7360347633
1764,2009-02-15,Horror,4692890.220459676,486640.0505200455,1133754.3853473018,670412.8886370966
1765,2009-02-22,Action,98917374.10322207,29080.6314393029,12685948.854113944,1902257.194292732
1766,2009-02-22,Adventure,1839972.7152733598,14126.996178007756,313866.8872630106,63447.3350094262
1767,2009-02-22,Animation,25413819.91906425,973854.9718746612,9384651.679937605,3630545.7027234645
1768,2009-02-22,Biography,3453802.9934116583,56468.82076223061,515723.47938433406,164466.80921007897
1769,2009-02-22,Comedy,72330702.98720975,1409.9021928150316,13082574.762155209,1291619.696200174
1770,2009-02-22,Documentary,951517.5333634946,1386.124080436207,426801.731362486,95151.75333634946
1771,2009-02-22,Drama,50375371.74840829,16764.967939564453,4818055.4065968245,553575.5137187724
1772,2009-02-22,Horror,60063690.904110886,271378.19786703616,26985983.950752385,6006369.090411088
1773,2009-03-01,Action,72962039.84511742,10914.153581880648,7242903.946902113,1302893.568662811
1774,2009-03-01,Adventure,1580935.3577309337,11896.04975187683,242645.8458384584,50997.91476551399
1775,2009-03-01,Animation,26222733.118929468,1363983.8603865348,6935871.168879275,3746104.731275638
1776,2009-03-01,Biography,3723393.636712804,17626.57483517364,816187.9035406447,177304.4588910859
1777,2009-03-01,Comedy,113773316.29045257,1170.7223565339102,23243928.69195968,1928361.293058518
1778,2009-03-01,Documentary,1485936.2039275568,3046.395809475336,360741.9390366318,106138.30028053977
1779,2009-03-01,Drama,44956759.55102195,11080.60036853242,5535375.317578808,494030.32473650493
1780,2009-03-01,Horror,21380432.429981194,90968.06439891984,4665615.326848671,1527173.7449986567
1781,2009-03-08,Action,50805485.3024775,7950.281809484762,6408025.048319219,861109.9203809747
1782,2009-03-08,Adventure,686983.7530285354,8407.660794653924,110247.91740066826,26422.452039559055
1783,2009-03-08,Animation,10269225.303218175,662682.0048729224,3358690.543896359,1467032.186174025
1784,2009-03-08,Biography,3405327.771047876,8158.689970922697,963101.6702294608,162158.4652879941
1785,2009-03-08,Comedy,65124605.18432732,18437.82808103943,10947114.241775176,1033723.8918147193
1786,2009-03-08,Documentary,18514125.321269706,3331.733158021236,6938046.166805692,1089066.1953688061
1787,2009-03-08,Drama,44206837.85840892,7200.571913305341,7736759.955172885,485789.4270154826
1788,2009-03-08,Horror,8055998.764074316,15602.46183283265,2282151.891782481,575428.4831481654
1789,2009-03-15,Action,111456493.07311398,9083.529469839075,34207332.93976278,1990294.5191627496
1790,2009-03-15,Adventure,586950.8842080026,3983.6369641152937,157965.50765129828,30892.15180042119
1791,2009-03-15,Animation,6299913.258493999,380410.1213441839,2094338.1816378247,899987.6083562856
1792,2009-03-15,Biography,2065530.4167477638,3241.327028945649,389774.1100188521,98358.59127370303
1793,2009-03-15,Comedy,39321425.611295246,18411.23983940501,5725936.054318342,624149.6128777023
1794,2009-03-15,Documentary,6659417.308863283,2773.8950208970946,1754103.4925555573,317115.10994587064
1795,2009-03-15,Drama,29003140.30686995,7169.151215980518,4442116.602720149,341213.4153749406
1796,2009-03-15,Horror,3685111.163345228,7550.073419554415,905022.3195116334,263222.2259532306
1797,2009-03-22,Action,100576173.10348882,24049.725643954887,15207014.354023574,1704680.9000591326
1798,2009-03-22,Adventure,425331.0349773635,2457.1575109656856,115109.66677009437,35444.25291478029
1799,2009-03-22,Animation,5041393.738746363,302410.37005486374,1681023.6375658766,720199.1055351946
1800,2009-03-22,Biography,942264.7903379735,1766.4743945954333,153778.15405083942,52348.0439076652
1801,2009-03-22,Comedy,29068305.910069626,16343.376448575284,3367936.9184331647,421279.79579811054
1802,2009-03-22,Documentary,2613271.429737341,5194.7742267605045,594157.7090485124,124441.4966541591
1803,2009-03-22,Drama,20411409.308233317,17368.936227428083,3259383.8576505934,265083.23776926385
1804,2009-03-22,Horror,21227609.778979734,5063.614200621507,7856129.759272058,1516257.8413556952
1805,2009-03-29,Action,95624978.39378212,20211.201900248696,13775617.547908176,1448863.3089966988
1806,2009-03-29,Adventure,429447.22728704475,30528.19374356516,72641.7246895994,42944.72272870447
1807,2009-03-29,Animation,5023597.83477427,479535.00875844463,1217469.2222049844,717656.8335391814
1808,2009-03-29,Biography,398423.6951468908,16611.27777856132,49884.06483505634,28458.83536763506
1809,2009-03-29,Comedy,63156507.872473665,10774.656615375938,9436616.44616354,760921.7815960683
1810,2009-03-29,Documentary,1551826.825860683,15065.263853433566,191732.23778495504,103455.12172404554
1811,2009-03-29,Drama,12127639.260332191,8971.903915678227,1698187.461837534,157501.80857574273
1812,2009-03-29,Horror,14125253.89928964,43651.17295459995,3333390.204739809,1008946.7070921172
1813,2009-04-05,Action,148079998.80631286,10183.041178323438,33885018.338081606,2388387.077521175
1814,2009-04-05,Adventure,336694.7636959414,11288.13416451584,48795.71568198807,24049.62597828153
1815,2009-04-05,Animation,1519172.1653103537,114325.4972521144,284691.208651256,217024.59504433625
1816,2009-04-05,Biography,142046.3083085342,8267.267605037869,22452.08490002774,12913.300755321292
1817,2009-04-05,Comedy,51896662.41402104,5059.428242340475,7333278.454221495,610548.969576718
1818,2009-04-05,Documentary,598731.5661302531,61878.23062963956,122137.8907239468,85533.08087575044
1819,2009-04-05,Drama,38459644.240826674,3375.277693938668,13492353.751030752,480745.55301033345
1820,2009-04-05,Horror,6517781.22446629,13480.180984349512,1554727.694949438,465555.80174759217
1821,2009-04-12,Action,198045408.78005055,4925.477577347456,42535656.07817483,2712950.8052061717
1822,2009-04-12,Adventure,405667.5082800245,9281.664828474582,109535.4075501782,28976.250591430322
1823,2009-04-12,Animation,453226.4755995064,45126.02558895016,107713.48261583192,64746.639371358055
1824,2009-04-12,Biography,39166.796443524116,4579.4383594488245,7603.648522791222,5595.25663478916
1825,2009-04-12,Comedy,39434370.328513674,3112.165128493716,4269395.05951979,540196.8538152558
1826,2009-04-12,Documentary,586888.2533874591,50044.52656916257,132418.72905177265,83841.1790553513
1827,2009-04-12,Drama,22801081.633470044,1041.0999624835863,5336376.377354154,304014.42177960055
1828,2009-04-12,Horror,3170667.5987603953,4171.359074282499,753788.3852701181,226476.25705431396
1829,2009-04-19,Action,145261791.07907522,2200.5067388857624,14884054.993059464,1911339.3563036213
1830,2009-04-19,Adventure,597506.4759285313,6199.277049334084,202861.38974864,54318.77053895739
1831,2009-04-19,Animation,401950.8799005815,32691.65229788033,92728.88074939036,57421.55427151164
1832,2009-04-19,Biography,27983.041103920466,3184.5410617145003,5802.6012614894025,3997.5773005600668
1833,2009-04-19,Comedy,93049099.7148565,1579.743927030576,24268339.37213937,1224330.2594060067
1834,2009-04-19,Documentary,860090.5371881449,89254.83595479272,168417.40475989497,122870.07674116355
1835,2009-04-19,Drama,14823124.200201651,228.262558619396,3270669.814092103,247052.07000336086
1836,2009-04-19,Horror,1591134.7854436317,12738.164246858,338176.54797411367,113652.48467454512
1837,2009-04-26,Action,87885770.01829864,1781.561433126993,7779480.285171638,1098572.125228733
1838,2009-04-26,Adventure,526895.4020024386,40832.552940348905,149711.00971206152,75270.77171463407
1839,2009-04-26,Animation,356106.29358469334,29384.628887638344,84135.63052429188,50872.32765495619
1840,2009-04-26,Biography,4588.912535171638,810.0537141249297,1521.2864425060966,1147.2281337929096
1841,2009-04-26,Comedy,96400413.020695,519.1581363721629,13107220.265109736,1147623.9645320834
1842,2009-04-26,Crime,19585038.877133746,4993716.697054962,8212323.161953667,6528346.292377915
1843,2009-04-26,Documentary,753585.1759191521,88319.51620240105,128713.63800881636,107655.02513130744
1844,2009-04-26,Drama,8581118.905214783,98.8209857437629,1875208.93149034,161907.90387197703
1845,2009-04-26,Horror,749191.1216657289,5476.909561995873,183472.9907146877,53513.651547552065
1846,2009-05-03,Action,58279976.98087601,1962.5012661789533,6314793.2142890645,766841.8023799475
1847,2009-05-03,Adventure,433048.86982273497,35565.81195366723,118163.45389701745,61864.12426039071
1848,2009-05-03,Animation,178135.26563965486,15328.387549240297,48583.73701932095,25447.895091379265
1849,2009-05-03,Biography,13523802.218279872,3499710.413993622,5564432.942932846,4507934.072759957
1850,2009-05-03,Comedy,48423285.14274996,868.5111986494092,6816252.651299006,620811.3479839738
1851,2009-05-03,Crime,15325061.040001875,1227168.743880135,4297327.994208404,2189294.434285982
1852,2009-05-03,Documentary,20768770.926322453,52610.34422716189,5600488.684280623,1730730.910526871
1853,2009-05-03,Drama,43851953.00012662,3039.789195272932,15601602.521614144,953303.3260897092
1854,2009-05-03,Horror,338790.3515616207,1593.6623757268806,100400.72967079347,30799.122869238246
1855,2009-05-10,Action,150166855.38975143,5415.668387732133,47788501.32475592,1877085.692371893
1856,2009-05-10,Adventure,376873.3199604101,28708.192280997937,102091.97270125692,53839.045708630016
1857,2009-05-10,Animation,112228.376776274,9445.059285312323,32930.566437228794,16032.62525375343
1858,2009-05-10,Biography,11733183.171597525,925657.5653066968,3363865.4110102127,1676169.0245139322
1859,2009-05-10,Comedy,46663492.49499629,1302.7667979741138,8469860.208827436,666621.3213570898
1860,2009-05-10,Crime,8144500.415028226,683388.8717642094,2307408.7620408125,1163500.0592897465
1861,2009-05-10,Documentary,11101427.526944237,50427.93147158132,2359100.092010512,792959.1090674455
1862,2009-05-10,Drama,27061930.815139543,2427.3247091500825,7159418.516763617,644331.6860747511
1863,2009-05-10,Horror,192114.3953775318,12749.299005815044,63340.82317073172,27444.913625361685
1864,2009-05-17,Action,192653743.6225077,3947.004844381266,37816598.98511616,2293496.9478869964
1865,2009-05-17,Adventure,275468.74034864584,23154.65148511148,71950.95610130182,39352.677192663694
1866,2009-05-17,Animation,77291.34802857999,5912.180252132277,21269.970550276827,11041.621146939999
1867,2009-05-17,Biography,7886350.223313821,563784.6761418899,2173889.2490086798,1126621.4604734029
1868,2009-05-17,Comedy,34782491.67292945,8016.139233877002,5511602.283335516,496892.7381847064
1869,2009-05-17,Crime,4222601.265617987,356292.1303353659,1197646.7301361666,603228.752231141
1870,2009-05-17,Documentary,6544714.147323433,66240.01203146043,1419692.1215116717,467479.5819516738
1871,2009-05-17,Drama,13757836.355879659,1461.3910341538233,3761684.362355978,352765.0347661451
1872,2009-05-17,Horror,150698.14382107588,11310.861280487808,43404.562766534495,21528.3062601537
1873,2009-05-24,Action,205947072.74406612,4187.1004273903945,25375285.817512725,2288300.8082674015
1874,2009-05-24,Adventure,220804.6662240012,18988.36859382014,60237.62245623224,31543.523746285886
1875,2009-05-24,Animation,68418.91414316176,4933.756055476583,19580.974454773303,9774.130591880252
1876,2009-05-24,Biography,5079446.887947965,418701.7157245997,1511852.741657938,725635.2697068522
1877,2009-05-24,Comedy,24538619.32684143,5726.210262980698,3979158.22280413,350551.7046691633
1878,2009-05-24,Crime,2195847.5860859645,192478.93877188396,630861.5531245325,313692.5122979949
1879,2009-05-24,Documentary,4627288.616040701,66757.67476245698,952924.1027700884,330520.61543147865
1880,2009-05-24,Drama,9239677.427577436,649.5071262905882,2813663.4832550874,329988.479556337
1881,2009-05-24,Horror,42440.01692727817,9645.45839256322,11574.550071075864,10610.004231819543
1882,2009-05-31,Action,218558315.29533893,2722.9337217566963,20558167.64112768,2230186.8907687645
1883,2009-05-31,Adventure,75372799.73818365,15785.24370604519,27877417.6487169,7537279.973818365
1884,2009-05-31,Animation,68461.93705109981,4435.523024839144,19463.00841687865,9780.276721585687
1885,2009-05-31,Biography,2415021.54531554,273918.52782713604,461946.6773810415,345003.07790222
1886,2009-05-31,Comedy,13900357.371521026,4148.241026672154,1960237.488188314,198576.5338788718
1887,2009-05-31,Crime,883135.3947516086,78329.44916205297,167830.97603060002,126162.1992502298
1888,2009-05-31,Documentary,2631603.027382912,94290.94800707018,356079.7914671555,187971.64481306516
1889,2009-05-31,Drama,4790053.99162053,1569.6422218689213,1031481.1569934912,266114.110645585
1890,2009-06-07,Action,142520395.2787904,2710.443200097262,13025304.732118811,1516174.4178594726
1891,2009-06-07,Adventure,164047354.1487029,6388.20791093072,36630979.23950229,9113741.89715016
1892,2009-06-07,Animation,44600.877174360314,2975.5198264252585,9467.815417851263,6371.553882051473
1893,2009-06-07,Biography,1396626.291513916,114712.9509202454,364470.64635081554,199518.04164484516
1894,2009-06-07,Comedy,8293650.868434835,1830.5553409771064,1280118.8689819318,142993.98049025578
1895,2009-06-07,Crime,501202.99912090384,38394.47574536137,123239.81370641929,71600.42844584341
1896,2009-06-07,Documentary,1269911.337114694,87397.56788680234,262052.5322506734,115446.48519224492
1897,2009-06-07,Drama,2347328.469264365,9667.663764402216,622745.48971738,167666.3192331689
1898,2009-06-07,Horror,21963166.745660633,5081810.372213079,8893168.151372887,7321055.581886877
1899,2009-06-14,Action,92541082.5110319,7171.794930758068,9811027.849420242,1063690.6035750792
1900,2009-06-14,Adventure,127239781.28401943,9568.814648597776,24575725.36439755,5301657.55350081
1901,2009-06-14,Animation,31424.07537101343,1933.3023556629096,7180.051026227091,4489.15362443049
1902,2009-06-14,Biography,652919.5500085771,64749.804731725184,161449.32291265827,93274.22142979673
1903,2009-06-14,Comedy,69913513.59406194,926.0587084420914,23026295.671630517,1553633.6354235986
1904,2009-06-14,Crime,308083.0825061546,26357.58478485625,83606.72678297396,44011.868929450655
1905,2009-06-14,Documentary,668178.1904512432,73286.60744669507,117725.04130871192,95454.02720732045
1906,2009-06-14,Drama,783718.118492487,3407.015396883534,153249.6440960068,55979.86560660622
1907,2009-06-14,Horror,17073261.4259619,1604737.2763140204,3816448.931351504,2439037.3465659856
1908,2009-06-21,Action,94597596.08344267,4705.974417343168,12845305.30416379,1039534.0228949744
1909,2009-06-21,Adventure,92225317.1316918,5955.396864988665,18275797.50743881,3293761.32613185
1910,2009-06-21,Animation,29622.870542854893,2552.5095158396425,5776.514796493164,4231.83864897927
1911,2009-06-21,Biography,392933.727673128,40331.02636617785,96848.12789937553,56133.38966758972
1912,2009-06-21,Comedy,96500862.76378928,850.3778333093795,17342399.130124763,1855785.822380563
1913,2009-06-21,Crime,240871.58530874902,22367.138641495087,68628.79358625454,34410.226472678434
1914,2009-06-21,Documentary,721070.8660735397,74875.90582448202,119811.08143055176,103010.12372479138
1915,2009-06-21,Drama,209863.06674300972,4968.793456440404,72050.94515816461,20986.306674300973
1916,2009-06-21,Horror,9606304.202106697,1001650.1425405552,2173754.25611865,1372329.171729528
1917,2009-06-28,Action,71469801.3501319,3168.964644193368,6392372.733941297,812156.8335242261
1918,2009-06-28,Adventure,72987000.62220378,3640.938101839188,12246542.988400182,2606678.593650135
1919,2009-06-28,Animation,35535.61091458694,2739.6476798041663,7470.390383554404,5076.515844940992
1920,2009-06-28,Biography,390419.7466028105,27263.003254625783,104728.57102455806,55774.24951468722
1921,2009-06-28,Comedy,151368788.5868109,379.7803915750627,17512663.210966513,2703014.081907337
1922,2009-06-28,Crime,72323.39630864238,15638.42083424126,20468.236683619773,18080.849077160594
1923,2009-06-28,Documentary,799637.2465726751,88944.29250369738,140842.1086219766,114233.89236752501
1924,2009-06-28,Drama,13136.82390712726,2461.6924656803885,4271.153389307951,3284.205976781815
1925,2009-06-28,Horror,5532113.730371408,672878.6608049404,1095652.669534941,790301.9614816298
1926,2009-07-05,Action,309009925.54366624,10815.485064420263,85335657.75139667,3472021.6353220926
1927,2009-07-05,Adventure,45496280.49438322,2266.298206246842,6925190.863161994,1624867.1605136865
1928,2009-07-05,Animation,20106.34449889426,1391.1520865303928,4335.826137148632,2872.334928413466
1929,2009-07-05,Biography,319907.18723370717,34334.34902384408,75230.91792965001,45701.026747672455
1930,2009-07-05,Comedy,113692771.16172059,7724.953327182617,9852986.702609727,1926996.1213850947
1931,2009-07-05,Documentary,781585.2938296561,94210.30539702265,149359.64711418544,111655.04197566515
1932,2009-07-05,Drama,17320688.351073053,61318.02104843458,7019875.894048486,2886781.391845509
1933,2009-07-05,Horror,1790705.8267537658,144316.54879852384,368944.2662719699,255815.11810768084
1934,2009-07-12,Action,145900123.63174683,3212.5869255308776,24793426.95272834,1716472.0427264334
1935,2009-07-12,Adventure,120754915.20961848,1036.139981362399,23701478.16632846,3659239.8548369235
1936,2009-07-12,Animation,8498.511574382224,1839.733273680648,2428.3904602254,2124.627893595556
1937,2009-07-12,Biography,55519524.5395541,22248.80127310576,14014452.210739678,4626627.044962841
1938,2009-07-12,Comedy,75838712.1030773,3048.5809863896616,7159706.837233168,1203789.081001227
1939,2009-07-12,Documentary,882630.7701591924,94428.8313126013,148031.20938839385,126090.11002274176
1940,2009-07-12,Drama,19700346.962660298,28080.35670605908,3374641.33181643,1407167.6401900214
1941,2009-07-12,Horror,713851.6256124383,63666.00301368464,137585.8227266184,101978.80365891976
1942,2009-07-19,Action,73864041.15521173,2759.1587408463392,13060210.528769312,1055200.5879315962
1943,2009-07-19,Adventure,91090511.0943994,1081.887917864324,15229229.041745802,2602586.0312685543
1944,2009-07-19,Biography,36011372.549136065,15326.975203272796,7494830.233548951,3273761.1408305513
1945,2009-07-19,Comedy,105996467.89168382,2240.955101206867,19846186.42033239,1606007.0892679365
1946,2009-07-19,Documentary,839476.1142042526,96986.77268273655,143874.55466192402,119925.15917203609
1947,2009-07-19,Drama,13959676.98346885,29307.447864184523,2185748.496970063,997119.7845334893
1948,2009-07-19,Horror,543989.7835162131,59428.034418228846,121233.4658534207,77712.82621660187
1949,2009-07-26,Action,258691410.80634874,8085.906260012724,80177420.84022829,3643540.9972725175
1950,2009-07-26,Adventure,55313773.159725286,534.7420536705193,9837551.709093528,1728555.4112414152
1951,2009-07-26,Biography,18492834.218160123,1658044.9166709234,4361696.605425562,2641833.4597371602
1952,2009-07-26,Comedy,75608595.75927672,9684.619616347269,4994793.985539887,1035734.1884832428
1953,2009-07-26,Documentary,897079.4102743893,101427.33685007268,169414.00052936835,128154.2014677699
1954,2009-07-26,Drama,9149461.345923632,102161.918073285,1498468.5160876897,653532.9532802595
1955,2009-07-26,Horror,350945.1457388171,30189.496612507024,85979.07994390554,50135.020819831014
1956,2009-08-02,Action,156206190.16817662,6360.398396106822,15961081.426643018,2231517.002402523
1957,2009-08-02,Adventure,35171065.37962675,90518.87459542794,4659505.205083794,1256109.4778438124
1958,2009-08-02,Biography,11907210.186973825,1396097.111436678,2431243.336645755,1701030.0267105463
1959,2009-08-02,Comedy,88912468.12016661,9417.248589512006,14934659.214835318,1169900.8963179819
1960,2009-08-02,Documentary,995790.3126198625,98535.87079697796,166931.86022354203,142255.75894569463
1961,2009-08-02,Drama,7498476.953842796,130113.2159869237,878185.6504450873,535605.4967030569
1962,2009-08-02,Horror,18016876.57896179,30382.44477620257,6802014.018569685,1801687.657896179
1963,2009-08-09,Action,111438359.3926818,6025.495511978121,9289404.795963565,1615048.686850461
1964,2009-08-09,Adventure,30661488.610498935,53639.5895073624,3992646.030926256,989080.2777580301
1965,2009-08-09,Biography,6776210.334890614,773012.3628169827,1403444.3980095815,968030.0478415163
1966,2009-08-09,Comedy,104156253.21958296,7270.011167814406,11976885.147085458,1183593.78658617
1967,2009-08-09,Documentary,999135.2083901542,128934.8539872116,153723.18021741253,142733.60119859345
1968,2009-08-09,Drama,6069173.123682503,273391.0095425608,1034537.638272932,433512.36597732164
1969,2009-08-09,Horror,24680008.272120498,19632.47565602203,3834158.941010221,1451765.1924776763
1970,2009-08-16,Action,136623285.22379237,3573.9290519565966,30471633.998772204,2070049.7761180662
1971,2009-08-16,Adventure,21760875.681148477,28187.148021164416,2081213.4341994312,680027.3650358899
1972,2009-08-16,Biography,30692750.060217578,398673.9171770898,10363653.062617568,3069275.0060217576
1973,2009-08-16,Comedy,70139113.95899163,4543.38652853582,4279700.970491211,797035.3858976322
1974,2009-08-16,Documentary,921327.0068802877,109635.3272236997,144676.0583133334,131618.1438400411
1975,2009-08-16,Drama,12297987.5010888,111704.87829072344,3013410.7408702984,723411.0294758118
1976,2009-08-16,Horror,14463025.316646127,13737.418710675798,1927502.857274572,803501.4064803404
1977,2009-08-23,Action,149051490.8031821,9359.046220706656,19477022.25735519,2258355.9212603346
1978,2009-08-23,Adventure,15922893.514909606,10952.806809863136,1815418.4466951452,513641.72628740664
1979,2009-08-23,Biography,33230128.30263073,136280.96910125375,6671136.67184503,2373580.593045052
1980,2009-08-23,Comedy,50956330.984038666,4555.76258142832,2846757.56285386,613931.6986028755
1981,2009-08-23,Documentary,821474.2619096157,96896.2434463523,126089.97710277342,117353.46598708795
1982,2009-08-23,Drama,35690546.74769036,56401.79838208994,10616044.784839274,1487106.1144870983
1983,2009-08-23,Horror,6200890.66567362,91239.01215749142,873609.0722777691,442920.76183383
1984,2009-08-30,Action,101930744.75647026,4986.174198689734,9953758.190817945,1544405.2235828827
1985,2009-08-30,Adventure,72703808.90037252,5496.342601258375,19778666.544738088,1731043.0690564886
1986,2009-08-30,Biography,22218650.751355212,55616.60658191018,5057724.285812246,1587046.482239658
1987,2009-08-30,Comedy,36316055.83786614,3465.294809900201,1610186.361578806,465590.45945982233
1988,2009-08-30,Documentary,813139.6778450105,85092.23922088272,156187.16262034714,116162.81112071579
1989,2009-08-30,Drama,30481171.81020136,32425.258578351884,5338365.036319579,1088613.2789357628
1990,2009-08-30,Horror,2447621.6063687834,26454.500616214315,467190.4962239499,174830.11474062738
1991,2009-09-06,Action,91939019.5856121,2820.364942502108,14914612.36040661,1459349.5172319382
1992,2009-09-06,Adventure,64258193.764800735,8752.61962897412,11100821.652223468,1311391.7094857292
1993,2009-09-06,Biography,21031593.387469076,12237.1660767071,4276022.532548162,1106925.9677615303
1994,2009-09-06,Comedy,20698391.54032729,1767.0253296514916,1222371.7432563915,308931.2170198103
1995,2009-09-06,Documentary,978038.2065846901,72236.27049955059,165441.69994996156,97803.82065846902
1996,2009-09-06,Drama,16964925.540767442,24507.334961127537,3847963.7404533112,605890.1978845515
1997,2009-09-06,Horror,23513203.760431632,8608.232345228278,10487636.360494642,1383129.6329665666
1998,2009-09-13,Action,74993643.53576513,1699.956424301636,6255324.294898806,1190375.294218494
1999,2009-09-13,Adventure,36825822.47525966,10890.990026346377,6220433.273349417,751547.3974542788
