,dt,max,min,mean,sum
610,2006-09-03,6586058.542503697,20303.313750616067,1207937.7321983564,51941322.484529324
611,2006-09-04,4791968.217683588,8836.622360768852,877564.4043301202,37735269.38619517
612,2006-09-05,1222356.0309216364,2940.1772794480044,242117.20894646057,9200453.939965501
613,2006-09-06,1016716.2287826516,2182.4599507146377,209262.1328822858,7951961.049526861
614,2006-09-07,923255.1606653524,1524.2113060620998,191367.39326593347,7271960.9441054715
615,2006-09-08,4573663.711621488,4834.47060128142,730017.6549274543,29930723.852025628
616,2006-09-09,5289411.106771809,7425.044711680632,1086579.7073442403,44549768.001113854
617,2006-09-10,3086077.360147856,3816.379364218827,634466.1032825254,26013110.23458354
618,2006-09-11,868689.2735731888,1930.8626909807788,190067.02499312602,7222546.949738788
619,2006-09-12,828540.4945736816,2137.113932971907,196881.2072637545,7481485.876022671
620,2006-09-13,735278.3638245441,1805.0640611138488,187962.16909314934,7142562.425539675
621,2006-09-14,728654.9196845738,1853.3356283883688,188970.05940092346,7180862.257235091
622,2006-09-15,7028315.327999014,8274.916850665353,808126.5671883875,33941315.821912274
623,2006-09-16,9127012.407294234,10553.919935929029,1141133.0937433406,47927589.937220305
624,2006-09-17,4930029.288413012,7329.964351897487,652028.2994444836,27385188.57666831
625,2006-09-18,1230070.705036964,2965.0444504682114,187757.49314705995,7322542.232735338
626,2006-09-19,1203566.689053721,3124.4868999507157,194154.88232513177,7572040.4106801385
627,2006-09-20,1070145.539881715,3281.00379990143,178465.7602988715,6960164.651655988
628,2006-09-21,1010939.731232134,3422.892952193199,165263.4303887225,6445273.785160177
629,2006-09-22,17264176.83270577,5426.8943814687045,1083328.1000899745,46583108.303868905
630,2006-09-23,14847684.621646132,7770.25955643174,1349952.3769578324,58047952.20918679
631,2006-09-24,10311535.231670776,4895.90714144899,805606.8736678627,34641095.567718096
632,2006-09-25,3515392.977289305,2646.159551503204,235461.83012370626,9418473.20494825
633,2006-09-26,3298361.0852735336,3074.752557910301,234201.72280162643,9368068.912065057
634,2006-09-27,2883705.39683588,3060.1248102513555,211936.97615129405,8689416.022203056
635,2006-09-28,2682554.8504534257,3228.3439083292265,201899.87951435888,8277895.060088714
636,2006-09-29,9088049.938629868,2221.95486939379,1016718.9045901502,41685475.08819616
637,2006-09-30,14967774.041601775,3754.942824051257,1469344.5154973613,60243125.13539182
638,2006-10-01,10558812.126694748,2401.731917740337,943342.2421910127,38677031.92983152
639,2006-10-02,2582379.5149603565,1211.89657086224,284381.6219486163,11090883.255996035
640,2006-10-03,1780724.6408176413,1807.5496184340927,222999.33969949937,8696974.248280475
641,2006-10-04,1623801.6838701684,2032.5741030723489,205947.93684595055,8031969.536992071
642,2006-10-05,1588683.1567839447,2320.8407631318137,213027.44018970293,8308070.167398415
643,2006-10-06,12780156.769658078,1158.9496333002974,1273592.0706386273,50943682.825545095
644,2006-10-07,15801066.353478692,1016.2870515361744,1602153.8872234887,64086155.488939546
645,2006-10-08,10963472.333746284,1183.952353815659,1060303.5320919226,42412141.28367691
646,2006-10-09,5692270.839598612,897.1564420218037,521078.5580143573,19279906.64653122
647,2006-10-10,3645149.56543112,841.2680079286423,283864.3130009643,10502979.58103568
648,2006-10-11,3524352.598131814,879.5074628344897,274271.5363133153,10148046.843592666
649,2006-10-12,3409738.65654113,598.5945441030724,281032.60584027536,10398206.416090189
650,2006-10-13,14734013.484058471,2654.700619425173,1385056.1738356077,54017190.7795887
651,2006-10-14,11954090.415802777,4935.83117938553,1653296.0318772078,64478545.243211105
652,2006-10-15,7637529.559638256,3025.329182358771,987115.9664556173,38497522.69176908
653,2006-10-16,2379729.523686819,553.0013478691774,302944.4756219737,10603056.646769078
654,2006-10-17,2578670.2878344897,466.22720019821605,298879.45347996603,10460780.871798811
655,2006-10-18,2290000.642750248,364.7455698711596,268337.26467563363,9391804.263647176
656,2006-10-19,2293437.781446977,597.1237958374628,285964.5608313748,10008759.629098117
657,2006-10-20,7563178.822566898,4200.457046580773,1261816.437566246,47949024.62751734
658,2006-10-21,8605351.0435778,5403.529127849356,1641747.5219837255,62386405.83538157
659,2006-10-22,5601203.577740338,5535.896471754212,1026364.9669872463,39001868.74551536
660,2006-10-23,1757772.1433845393,1700.1849950445987,291629.8528017289,10498674.70086224
661,2006-10-24,1720915.191848365,1694.3020019821606,286376.54426756414,10309555.593632309
662,2006-10-25,1569478.1259316157,1506.046223984143,265287.6891575818,9550356.809672944
663,2006-10-26,1577134.8414023786,1828.1400941526265,274005.01839844184,9864180.662343906
664,2006-10-27,21284482.11487116,2470.857086223984,1461433.9303288055,49688753.631179385
665,2006-10-28,16964176.7336224,3428.314207135778,1750486.9648800502,59516556.8059217
666,2006-10-29,11183765.421214074,2785.59721506442,1063767.563853262,36168097.171010904
667,2006-10-30,3814475.342502478,1156.0081367690782,302134.51848510467,10272573.628493559
668,2006-10-31,6626713.691650149,1061.8802477700694,426546.84456509067,14502592.715213083
669,2006-11-01,3061899.254044665,2612.9919503722085,297762.33754940884,10123919.4766799
670,2006-11-02,2634258.2287146403,2372.90306203474,288463.1603142607,9807747.450684864
671,2006-11-03,13601378.718863524,3876.772724565757,1695144.4493755922,55939766.82939454
672,2006-11-04,14934820.621186106,6821.175717121589,2430539.6602291903,80207808.78756328
673,2006-11-05,10431056.50119603,4505.7172357320105,1452924.3983403263,47946505.14523077
674,2006-11-06,4872318.238843673,2100.409538461539,437941.81613489735,14452079.932451613
675,2006-11-07,4648517.098526055,1555.4224913151368,505094.1291987368,16668106.263558315
676,2006-11-08,4071928.167334988,1166.5668684863524,370160.6031943755,12215299.905414393
677,2006-11-09,4651638.254074442,1685.041032258065,473352.2714128882,15620624.95662531
678,2006-11-10,14406429.166094296,8115.888188585609,1717985.8569715705,60129504.99400497
679,2006-11-11,16972865.96619851,9550.52976674938,2151998.1806801846,75319936.32380646
680,2006-11-12,10260513.851826305,5538.246749379654,1260760.9567771715,44126633.487201
681,2006-11-13,3766716.272739454,1671.7845905707195,351997.60297679174,11967918.501210919
682,2006-11-14,3510195.288461539,1798.4572555831269,317772.5030594074,10804265.104019852
683,2006-11-15,3095423.322133996,1443.479205955335,292646.0442053715,9949965.502982631
684,2006-11-16,2947041.024451613,1515.6531662531015,293669.6494478178,9984768.081225807
685,2006-11-17,21712777.39253102,2140.178863523573,1962085.2646266636,64748813.7326799
686,2006-11-18,25228677.36973201,2389.1053796526057,2522672.644107978,83248197.25556327
687,2006-11-19,17893365.291146405,1573.0977468982633,1677173.9813166405,55346741.38344914
688,2006-11-20,5651327.142848636,1050.2047692307694,561799.9688220605,17415799.033483874
689,2006-11-21,6632023.96949876,1349.2111761786605,722591.5312911231,22400337.470024817
690,2006-11-22,10991450.479459057,329.9381042183623,1301727.425166983,44258732.45567742
691,2006-11-23,11104368.849751864,241.5618263027296,1428821.7403327983,48579939.17131514
692,2006-11-24,22568766.45341439,396.2203126550869,2713574.886045374,94975121.0115881
693,2006-11-25,20515613.18369231,444.8272655086849,2540981.5282725277,88934353.48953848
694,2006-11-26,11470364.475359805,368.2344913151365,1346974.3725846154,47144103.04046154
695,2006-11-27,2552654.5195632754,126.67266501240697,347607.33414617646,11471042.026823822
696,2006-11-28,2607824.883990075,271.02058560794046,333924.76704203326,11019517.312387098
697,2006-11-29,2436884.541369728,54.498704714640205,307641.1710106023,10152158.643349877
698,2006-11-30,2285307.441240695,378.54505707196034,297332.43526761414,9811970.363831267
699,2006-12-01,6813336.93907334,63.24217542120912,1239093.1575404692,37172794.72621407
700,2006-12-02,12100419.572993064,77.94965807730426,1929134.612654113,57874038.37962339
701,2006-12-03,7375506.931630327,32.35646184340932,1131628.4252190287,33948852.75657086
702,2006-12-04,1524661.4847819624,7.353741328047572,289240.5055181934,8098734.154509415
703,2006-12-05,1636675.143439049,5702.091025768087,318113.5351123224,8589065.448032705
704,2006-12-06,1535777.400173439,11.765986124876116,294756.5994150856,8253184.783622398
705,2006-12-07,1506283.014454906,36.76870664023786,291732.4258206499,8168507.922978196
706,2006-12-08,7213940.822408325,10480.5521407334,1296609.6308911731,40194898.55762637
707,2006-12-09,8838536.710341923,15325.19692765114,1917002.2773693213,59427070.59844896
708,2006-12-10,6431560.104286422,7802.319549058474,1212654.2908799832,37592283.01727948
709,2006-12-11,2221724.096015857,3057.685644202181,338335.6753700566,10488405.936471755
710,2006-12-12,1972173.4133002968,3010.621699702676,351544.37065651076,10897875.490351833
711,2006-12-13,1751175.8374132805,3343.010807730426,348528.62505962467,10804387.376848364
712,2006-12-14,1696643.4332210107,3297.417611496531,346082.0590415295,10728543.830287414
713,2006-12-15,13165770.78666997,3632.748216055501,1650216.4564249031,54457143.06202181
714,2006-12-16,15508530.111204164,5153.501922695738,2131795.0150426463,70349235.49640733
715,2006-12-17,10361871.580188306,2976.794489593657,1477268.18180722,48749849.99963826
716,2006-12-18,4232579.659449951,1286.9047324083251,576055.5052051236,19009831.67176908
717,2006-12-19,4201538.046555996,1316.3196977205153,612265.5503450762,20204763.161387514
718,2006-12-20,9124676.668409316,1439.8625520317146,847202.8857215615,30499303.885976214
719,2006-12-21,5131601.010272548,1506.046223984143,827112.750392165,29776059.01411794
720,2006-12-22,17846081.516129833,3512.14685827552,1874493.8353253575,65607284.23638751
721,2006-12-23,18518579.68983152,5272.632532210109,2091045.2131413,73186582.4599455
722,2006-12-24,8395769.415728444,1973.7441724479684,982285.7888752654,34380002.61063429
723,2006-12-25,17323752.62333994,2172.295188305253,2196924.9044335596,85680071.27290882
724,2006-12-26,19863970.19777007,4053.382220019822,2197417.416545069,85699279.24525769
725,2006-12-27,17564193.491298314,3318.0080872150643,1900284.9797528822,72210829.23060952
726,2006-12-28,16758023.41998018,4829.937304261645,1810957.7679084293,68816395.18052031
727,2006-12-29,19919183.55840932,5060.844781962339,2167037.7912166147,84514473.85744797
728,2006-12-30,20205675.02531219,6185.967205153617,2325581.286483825,90697670.17286918
729,2006-12-31,13950003.176858276,4028.379499504461,1514963.860967955,59083590.57775025
730,2007-01-01,16810265.01324994,4171.545060667141,1829512.9776707378,73180519.10682951
731,2007-01-02,8378966.875128449,2875.3602333807607,935197.3528871236,36472696.76259782
732,2007-01-03,5406782.808167338,2618.762558295787,643495.6495780966,25096330.333545767
733,2007-01-04,4997162.00984112,2570.3755681369066,619768.4667278253,24170970.202385187
734,2007-01-05,10420268.82896115,8648.074786578138,1686915.302761075,59042035.59663763
735,2007-01-06,15374407.47318888,10923.729596474588,2314687.107638442,81014048.76734547
736,2007-01-07,9020437.60248202,6910.541958145602,1361203.8293950509,47642134.02882678
737,2007-01-08,1920333.0121630705,2966.269123982294,339509.22260394436,11882822.791138053
738,2007-01-09,1801462.30633942,3189.142533198957,353631.35319666995,12377097.361883448
739,2007-01-10,1645582.8844063713,2835.770877796222,330343.1347149294,11562009.715022529
740,2007-01-11,1692777.7950804287,3148.086905185361,337366.62154361035,11807831.754026363
741,2007-01-12,10572727.43731721,4756.587759860881,1283036.6157877836,51321464.631511346
742,2007-01-13,12523585.308908386,6441.3347808473645,1843335.2712617829,73733410.85047132
743,2007-01-14,8917270.674373569,4712.599586989171,1379737.7223658212,55189508.894632846
744,2007-01-15,6870234.129070825,2790.316432495455,971169.8077793426,39817962.11895305
745,2007-01-16,1221881.4719439177,1796.1837255948146,277272.812814081,11090912.512563238
746,2007-01-17,1141603.056453047,1589.439313097779,268600.76447328774,10744030.578931509
747,2007-01-18,1199143.9853865309,1366.565903881116,264232.37233901967,10569294.893560788
748,2007-01-19,5427004.171236464,3445.7402082839303,1008823.5836218481,40352943.34487393
749,2007-01-20,8945465.626911905,5699.400931744526,1688635.5754683428,67545423.01873371
750,2007-01-21,4126077.4189145127,2205.2737333017158,793180.0704983796,31727202.819935184
751,2007-01-22,978657.6676843727,1190.6132123942773,245469.9503368064,9818798.013472255
752,2007-01-23,1003189.8716949254,1208.2084815429612,255507.02499543023,10220280.99981721
753,2007-01-24,993990.4784750218,1032.255790056122,251251.93906311755,10050077.562524702
754,2007-01-25,1006453.7941220064,1042.5196970595211,263238.8627979014,10529554.511916054
755,2007-01-26,10020278.507948978,1865.0985297604932,1161706.4544141297,48791671.08539345
756,2007-01-27,11310102.645438109,3309.37687238163,1743184.3660428456,73213743.37379952
757,2007-01-28,5960678.94842305,1697.9434728479964,1054529.7948809336,44290251.384999216
758,2007-01-29,1658618.0463006878,629.0308720654494,256307.28161853593,10508598.546359973
759,2007-01-30,1544791.3176329937,621.6995099201645,259267.29226263808,10629958.982768161
760,2007-01-31,1334344.567252589,626.0983272073355,243738.28706843287,9993269.769805748
761,2007-02-01,1308895.7865394915,548.3843753531959,241730.22312208882,9910939.148005642
762,2007-02-02,8874676.445692608,1136.147415957818,1047638.5833013622,42953181.915355854
763,2007-02-03,9577961.905454082,1645.1531260595875,1561402.2819945542,64017493.56177672
764,2007-02-04,3610411.0465407697,510.4641791851558,562306.2809197002,23054557.517707705
765,2007-02-05,1306423.6814431525,329.614012845272,241536.37212676724,9661454.885070689
766,2007-02-06,1309676.0674991035,217.31189342453771,230035.65063145277,9201426.02525811
767,2007-02-07,1253809.4092599966,217.31189342453771,215095.31211160746,8603812.484464299
768,2007-02-08,1178909.7294827003,277.1091258433703,211971.7817991735,8478871.27196694
769,2007-02-09,15184616.048152572,539.633560852879,1162355.3761517256,46494215.046069026
770,2007-02-10,21355368.11210866,990.3005076192022,1745984.823680215,69839392.9472086
771,2007-02-11,13332999.121710671,352.9495181794506,1057468.733400287,42298749.336011484
772,2007-02-12,2758859.0782313426,255.2320895925779,263937.3549815214,10293556.844279334
773,2007-02-13,1771679.6944505873,53.9633560852879,201220.08047453396,7847583.138506824
774,2007-02-14,6672643.361869101,291.6938166772319,698697.9697631403,28646616.760288753
775,2007-02-15,2147667.1902712053,21.877036250792383,303777.6599020862,12454884.055985535
776,2007-02-16,22489772.65751183,6299.1279711448215,1609296.0589134556,65981138.41545168
777,2007-02-17,25287491.18600092,11854.436709762704,2228718.870504308,91377473.69067663
778,2007-02-18,18420950.19337196,10562.233101882566,1668935.171940199,68426342.04954816
779,2007-02-19,9675588.908957783,7022.528636504358,1025036.367764377,42026491.07833946
780,2007-02-20,3843296.472837705,3911.61408164168,393106.9685247619,15331171.772465715
781,2007-02-21,3169394.7896992126,3446.3624440414947,341200.9887631276,13306838.561761975
782,2007-02-22,3104984.419569629,3775.9764568867663,341003.2353140777,13299126.17724903
783,2007-02-23,8598700.55032703,6701.665438159402,1212278.9255065194,52127993.79678033
784,2007-02-24,13176871.464803267,10216.575929120045,1723901.7396658256,74127774.8056305
785,2007-02-25,7492173.182983701,5585.93658936899,918696.2896126455,39503940.45334376
786,2007-02-26,1652786.7532420307,2407.932456670549,253655.302204802,10146212.08819208
787,2007-02-27,1559762.6781654947,1869.757364901056,245256.1975239436,9810247.900957745
788,2007-02-28,1430946.3133135792,2003.9365205725828,225937.5712775002,9037502.851100007
789,2007-03-01,1511823.0878540264,1553.7066841326114,229414.40321399356,9176576.128559742
790,2007-03-02,16260549.274811056,4617.760796096459,1149352.2759976743,49422147.8679
791,2007-03-03,25154184.576376174,10371.53410728895,1808061.0223423513,77746623.9607211
792,2007-03-04,15962603.254519071,5593.3440628774015,1116778.1473297807,48021460.33518057
793,2007-03-05,3663440.908605712,1375.933733296973,280580.17987472314,11503787.374863649
794,2007-03-06,3660389.8622706383,1990.1898642331216,278565.3492623968,11421179.31975827
795,2007-03-07,3359082.054306752,1455.4257031828276,261839.85103270624,10735433.892340956
796,2007-03-08,3360141.4654690484,1599.956557520745,267121.92498733883,10951998.924480893
797,2007-03-09,40622898.440760255,4364.831801005103,1747511.5479251423,73395485.01285598
798,2007-03-10,35671434.69100861,6557.364861311309,2067308.086897017,86826939.64967471
799,2007-03-11,26156798.0035354,3306.8659472515487,1296442.7269501477,54450594.5319062
800,2007-03-12,11009208.57255347,1011.7159803654214,514816.0486672884,20592641.946691535
801,2007-03-13,9416617.307369784,1375.933733296973,480221.3240365324,19208852.961461294
802,2007-03-14,8415123.994331686,1224.1763362421598,454998.3051954693,18199932.207818773
803,2007-03-15,7874262.076536874,1318.121391561806,448176.66566700104,17927066.626680043
804,2007-03-16,14557624.60073435,858.513274767229,1216744.0779425898,51103251.27358877
805,2007-03-17,18149378.205588453,878.7475943745374,1610676.1701022312,67648399.14429371
806,2007-03-18,14810880.23555651,602.6936625891153,1095986.037059363,46031413.556493245
807,2007-03-19,4993853.204020414,326.6397308036932,340577.238547348,13623089.54189392
808,2007-03-20,4796127.768743426,284.72578304569714,347857.54674205754,13914301.8696823
809,2007-03-21,4318740.911556742,199.45257898632596,316901.0250421228,12676041.001684912
810,2007-03-22,4214898.383332036,579.5687258950485,321954.72702761606,12878189.081104642
811,2007-03-23,12634079.358744984,1219.8404106120224,1524956.4303305733,62523213.64355351
812,2007-03-24,13712257.852477698,1748.8233374888,1968710.2174328389,80717118.91474639
813,2007-03-25,8709917.79669056,964.0207984339088,1165847.2085741651,47799735.55154077
814,2007-03-26,2627927.923073552,281.83516595893883,338911.77514266997,13895382.78084947
815,2007-03-27,2467604.1822821302,271.71800615528457,328781.078790707,13480024.230418988
816,2007-03-28,2330421.276578753,179.2182593790175,308187.1241160924,12635672.08875979
817,2007-03-29,2404075.6452578986,319.41318808679733,311066.07298022,12753708.992189022
818,2007-03-30,17887069.158050567,3214.366200475282,1419332.1213271604,56773284.85308641
819,2007-03-31,17814858.652606256,4025.184293310998,1819710.9158906415,72788436.63562566
820,2007-04-01,11936240.63177961,3516.71546694019,1215358.0899336436,48614323.59734574
821,2007-04-02,3667802.121841828,1306.7419660741416,363551.0876482926,14542043.505931703
822,2007-04-03,3923219.916902935,1800.719148853817,400291.32270811766,16011652.908324705
823,2007-04-04,4324205.895024337,1458.9558654190416,490692.13878217846,20609069.828851495
824,2007-04-05,5845987.329407895,1503.4712510765123,642413.0182644204,27623759.785370078
825,2007-04-06,12640044.674806228,728.0419525270217,1541351.907367518,66278132.01680327
826,2007-04-07,12680356.946469525,1348.3853913666142,1569183.3739720674,67474885.0807989
827,2007-04-08,7021217.922428225,452.3337574872028,934237.2856822021,40172203.28433469
828,2007-04-09,4123385.5024820254,448.0258169397056,552291.8126323587,22643964.31792671
829,2007-04-10,2716554.281707518,254.16849230233305,377046.6474272391,15458912.544516804
830,2007-04-11,2530271.752532828,341.7632834347755,354268.0440313255,14524989.805284346
831,2007-04-12,2536318.6650813315,564.3402117221292,354288.8482320183,14525842.77751275
832,2007-04-13,12691712.677752728,371.9188672672557,1248550.1715789977,53687657.377896905
833,2007-04-14,12662427.29791084,640.4471613945792,1633250.7318455656,70229781.46935932
834,2007-04-15,6560493.732734679,354.687105077267,976283.4199286458,41980187.05693177
835,2007-04-16,2007786.0551899984,294.3759374123066,265612.0577066984,11155706.423681334
836,2007-04-17,1801422.7791432417,179.49752281238207,247242.31541208358,10384177.247307511
837,2007-04-18,1657086.6670795314,169.44566153488867,238888.50070039532,10033317.029416604
838,2007-04-19,1669638.5698547554,264.2203535798264,224730.1805710111,9438667.583982466
839,2007-04-20,6860152.641238401,1797.847188488819,954996.9450607846,40109871.692552954
840,2007-04-21,7997434.585975829,3413.324893800257,1256317.1800656435,52765321.56275703
841,2007-04-22,3897250.21530244,1573.8342800189662,721119.9810073067,30287039.20230688
842,2007-04-23,1150220.1261817445,863.024089681933,208009.31435595235,8112363.259882141
843,2007-04-24,1240686.877679185,944.8749600843792,212785.8999230097,8298650.096997378
844,2007-04-25,1167451.888371733,554.2883504446359,211759.6527525837,8258626.457350764
845,2007-04-26,1101396.7999767766,726.6059723445226,217393.81304863043,8478358.708896587
846,2007-04-27,4689662.851470347,2083.607244806132,845662.5148834465,33826500.59533786
847,2007-04-28,5629453.005728497,2553.172764483322,1120012.5957661623,44800503.83064649
848,2007-04-29,2638932.372942531,2296.132311815992,622357.9395381159,24894317.581524633
849,2007-04-30,783444.9399282002,772.5573381844926,190992.3889321862,7066718.39049089
850,2007-05-01,786465.1645547707,1014.7808693477728,194006.72236188888,7178248.727389889
851,2007-05-02,725047.3721922202,627.9937869381434,175354.60747220158,6663475.083943659
852,2007-05-03,657562.3034926832,1230.2969189560902,159159.91721603804,6048076.854209445
853,2007-05-04,85409893.93285373,784.9922336726794,2924028.9077185816,102341011.77015036
854,2007-05-05,73270792.5857013,1187.4791607557622,2666022.594591943,93310790.81071801
855,2007-05-06,57001661.55357804,910.590991060308,2006646.4900830768,70232627.15290768
856,2007-05-07,14679737.274985692,265.4701008420334,539654.5389981084,18348254.325935684
857,2007-05-08,11478987.105271006,418.1867717565365,452825.5825331042,15396069.806125544
858,2007-05-09,9587592.56325349,513.8130984039356,397236.16860369896,13506029.732525764
859,2007-05-10,8433125.894070182,383.9325651962741,364239.2509413366,12384134.532005444
860,2007-05-11,24494178.321184523,598.021356197914,1339786.2949506706,44212947.73337213
861,2007-05-12,35936751.77762336,1030.4807140212265,1818726.9243160875,60017988.502430886
862,2007-05-13,22587359.39540464,598.021356197914,1213980.3255635088,40061350.74359579
863,2007-05-14,5127890.4035364445,338.260289782591,330419.2878121559,10573417.209988989
864,2007-05-15,4934785.168570179,348.2511000293341,329638.7111597976,10548438.757113524
865,2007-05-16,4491027.631616406,319.70592789578217,301947.5870591522,9964270.372952022
866,2007-05-17,4173072.950031017,276.88816969545417,303292.0341370466,10311929.160659585
867,2007-05-18,54845253.63347264,986.2356972142207,2281978.845950209,77587280.7623071
868,2007-05-19,67191762.77408884,817.8191816262641,2956460.544617558,100519658.51699696
869,2007-05-20,51559406.023852006,151.28941230782547,2187533.1560178925,74376127.30460835
870,2007-05-21,13747553.288464962,147.0076364877927,675482.9165175271,20939970.41204334
871,2007-05-22,9331536.660181103,144.1531192744375,488793.25502887735,15152590.905895198
872,2007-05-23,8238129.541450067,128.4532746009839,444002.15066271677,13764066.67054422
873,2007-05-24,18896966.751790103,127.02601599430628,1019331.6388133329,32618612.442026652
874,2007-05-25,61244226.29790959,4076.2505806712234,3368436.795445896,94316230.27248509
875,2007-05-26,53809149.52054109,6254.247214461238,3604183.6750951293,100917142.90266362
876,2007-05-27,48700028.99494107,7444.580892430356,3252121.1829037066,91059393.12130378
877,2007-05-28,35780474.0964852,4852.679262703836,2279642.3760357914,68389271.28107373
878,2007-05-29,11116827.370119596,2443.4667346320493,737758.6392903343,20657241.90012936
879,2007-05-30,9142230.787625812,1517.1758988982874,652175.2178288221,18260906.099207018
880,2007-05-31,8709772.857061107,1534.3030021784189,643696.1293141588,18023491.620796446
881,2007-06-01,18259900.09866476,2059.8240573644603,1854017.7981694771,53766516.14691484
882,2007-06-02,25460908.25140628,3188.026445630472,2538994.71800044,73630846.82201275
883,2007-06-03,19251488.85859507,2111.1059841038245,1980672.0735433137,57439490.1327561
884,2007-06-04,6318638.5007823305,1574.0702513054832,713913.559238178,19989579.658668984
885,2007-06-05,5868767.7984612575,1320.509613538627,679801.4117203098,19034439.528168675
886,2007-06-06,5173513.076692329,1571.2212553755185,625848.2460470399,17523750.889317118
887,2007-06-07,4765736.289236484,1423.0734670173554,598570.6362654477,16759977.815432537
888,2007-06-08,18773054.12308017,1981.476669290432,2056647.9017352047,61699437.05205614
889,2007-06-09,19821127.07631796,2598.284288127784,2510711.0915002814,75321332.74500844
890,2007-06-10,12877777.841988558,1470.0818998617724,1707793.0984375803,51233792.95312741
891,2007-06-11,5919323.231238481,1437.3184466671787,736380.8621891203,21355045.003484488
892,2007-06-12,5370321.715534288,487.1783040239594,706935.6050817847,20501132.547371756
893,2007-06-13,4903520.854899402,504.2722796037475,680212.121499955,19726151.523498695
894,2007-06-14,4564523.102686799,498.5742877438182,669130.2641416846,19404777.660108853
895,2007-06-15,31325535.03428333,2994.294722392874,2343604.0440810714,67964517.27835107
896,2007-06-16,27988065.93164453,4554.119994048534,2591119.8492938345,75142475.6295212
897,2007-06-17,23380904.75586988,2401.703568960221,2025600.8867207156,58742425.714900754
898,2007-06-18,8399848.546095071,985.7525917677776,880219.1179064072,24646135.3013794
899,2007-06-19,7266998.020969322,1491.4493693365075,857604.5513382573,24012927.437471204
900,2007-06-20,6358960.34017912,1354.6975646982032,815115.7961620925,22823242.29253859
901,2007-06-21,5612124.54709818,1279.199172554139,758008.1814952238,21224229.081866264
902,2007-06-22,16248763.957245432,4474.348108009523,2190512.0285404716,61334336.799133204
903,2007-06-23,16274426.288084587,5839.017158462602,2535661.6278396314,70998525.57950968
904,2007-06-24,11910626.34464752,4601.12842689295,1839150.1936160235,51496205.42124866
905,2007-06-25,5595940.825718016,2947.2862895484564,897164.3823051234,24223438.32223833
906,2007-06-26,5262273.544890378,3739.307158078637,856672.3945402937,23130154.65258793
907,2007-06-27,12979509.788655736,3433.0400956074336,1194148.8093058863,33436166.660564814
908,2007-06-28,8428659.017436838,3431.615597642452,1027657.1501535177,28774400.204298496
909,2007-06-29,23437182.396972436,3086.8870901167256,2576989.3662994085,72155702.25638343
910,2007-06-30,24182484.005745087,4626.769390262632,2954691.5930943447,82731364.60664165
911,2007-07-01,19375690.80732985,1520.3260649355016,2289703.109953378,64111687.078694575
912,2007-07-02,12540232.151498567,1280.9495148800522,1586061.644058541,44409726.03363915
913,2007-07-03,39683810.27154236,2255.554040105809,2590078.1502952245,75112266.35856152
914,2007-07-04,41426246.42800014,879.1388772869769,2918198.2482692352,87545947.44807705
915,2007-07-05,27324675.029323235,805.0461356031475,2030936.9541751682,60928108.62525505
916,2007-07-06,32282236.048852853,6193.8682326847465,2820011.832756724,78960331.31718828
917,2007-07-07,36621533.03512259,9022.216160423235,3283248.9153567366,91930969.62998863
918,2007-07-08,31552287.18152752,6682.595355714622,2661992.3190060584,74535784.93216963
919,2007-07-09,14145501.27019333,3027.828386118032,1204776.2734359193,33733735.65620574
920,2007-07-10,11760478.713157527,3067.724477793941,1111664.7493453778,31126612.98167058
921,2007-07-11,63024907.56741992,3084.822802797901,3088646.391160353,89570745.34365024
922,2007-07-12,26180962.37036664,2727.182838131725,1723375.8477927372,49977899.58598938
923,2007-07-13,36821221.52312301,20309.96038387126,3043155.2260074,79122035.8761924
924,2007-07-14,40339045.15804205,23433.254417928078,3739066.205656662,97215721.34707321
925,2007-07-15,32708460.244830757,16662.317716359656,2921372.0773527483,75955674.01117146
926,2007-07-16,14840605.17602101,6984.665764117927,1312887.5967200627,34135077.51472163
927,2007-07-17,13065219.122420177,8720.145752019933,1281291.1525661892,33313569.96672092
928,2007-07-18,12023265.719864234,8228.568908156065,1260744.9941670387,32779369.848343007
929,2007-07-19,10853445.343487008,8416.650483199632,1177437.6801664915,30613379.68432878
930,2007-07-20,17952493.202439763,9271.566733397663,2616003.0661962233,73248085.85349426
931,2007-07-21,17498898.862711776,12094.21521946817,2858530.745951733,80038860.88664852
932,2007-07-22,14269660.75720959,8499.292387385442,2226010.170013847,62328284.76038771
933,2007-07-23,7968018.932304044,4109.297442618544,1270601.3016946425,33035633.844060704
934,2007-07-24,6774078.518787897,4555.2787531385175,1176212.957835759,30581536.903729737
935,2007-07-25,5898915.002064341,4341.5496905890095,1051044.9984582076,27327169.959913395
936,2007-07-26,5452976.437356877,3995.308609258806,1014658.9408149233,26381132.461188003
937,2007-07-27,43826239.99343733,12667.00910710085,3139383.5578855397,91042123.17868066
938,2007-07-28,33910778.83759884,17646.89626450439,3215365.910147896,93245611.39428899
939,2007-07-29,27755068.366881263,13256.901319737492,2505112.200503057,72648253.81458865
940,2007-07-30,13219163.891593335,7105.778899562649,1253026.0503346953,33831703.35903677
941,2007-07-31,10688483.55356963,8278.43902275095,1143866.754972064,30884402.384245727
942,2007-08-01,9145773.353636308,6006.828571016319,1043927.8666508485,28186052.39957291
943,2007-08-02,8175216.601326491,6991.788579096467,1003969.4190187005,27107174.313504912
944,2007-08-03,35213355.21061289,9388.524598758158,2464276.6922976053,83785407.53811859
