,Date,max,min,mean,sum
1345,2003-04-12,28338481.139085963,3733.376844396083,1203397.2441709368,66186848.429401524
1346,2003-04-13,15011325.354880305,3042.2499891186076,673094.4924487091,37020197.084679
1347,2003-04-14,4730135.174031557,960.7955114254626,265510.7319555756,12213493.669956475
1348,2003-04-15,4773687.469390642,1244.9972089227422,333651.1780794342,12345093.588939065
1349,2003-04-16,4210780.7935908595,1232.0789499455932,376917.4085305935,14699778.932693146
1350,2003-04-17,6976807.72491295,1931.2797170837869,548348.4190026785,21385588.341104463
1351,2003-04-18,16273368.206523394,1592.1754189336234,1108874.099212883,67641320.05198586
1352,2003-04-19,15447423.170995649,2126.6683841131667,1025717.1219577589,62568744.43942329
1353,2003-04-20,8657791.329967357,1522.739776931447,626511.6563182541,38217211.035413496
1354,2003-04-21,4263995.946664853,941.4181229597389,451523.15031942935,20318541.76437432
1355,2003-04-22,3396442.813754081,797.7024918389554,344370.5340743562,15496674.033346029
1356,2003-04-23,3077295.6109412406,645.9129488574538,316664.1340171684,14249886.03077258
1357,2003-04-24,2952527.8361751903,1345.1137159956475,352661.88983800326,14106475.593520131
1358,2003-04-25,9388661.208988031,442.45036996735587,727459.4586507073,47284864.81229597
1359,2003-04-26,11428974.2614037,892.9746517954298,1010511.9031123294,65683273.70230141
1360,2003-04-27,5827400.788073993,282.58691512513604,496282.3947503139,32258355.658770405
1361,2003-04-28,1993997.8644178454,124.33824265505986,144888.1484258549,8838177.053977149
1362,2003-04-29,1966451.291931447,124.33824265505986,149836.29163541982,9140013.78976061
1363,2003-04-30,1714493.5688411316,190.54431991294885,140482.8368117519,8569453.045516867
1364,2003-05-01,1656135.3471117169,158.50738964577658,142300.3864530427,8538023.187182562
1365,2003-05-02,50541179.41832698,129.39378746594008,1253765.7627932006,84002306.10714443
1366,2003-05-03,51758532.34502998,95.4279182561308,1443394.6445843887,98150835.83173843
1367,2003-05-04,36084891.42251226,29.113602179836516,944826.966386921,63303406.74792371
1368,2003-05-05,10593658.618250681,2883.8640381471396,402482.2162642387,16501770.866833787
1369,2003-05-06,9765677.476790192,3737.8630354223437,401478.5070768925,16460618.79015259
1370,2003-05-07,7919650.276882834,3086.041831062671,355440.2136808496,13862168.333553134
1371,2003-05-08,7443613.767640328,3885.0484686648506,351372.35501502134,13703521.845585832
1372,2003-05-09,20011447.958059948,9856.571760217985,1360495.953308332,51698846.22571662
1373,2003-05-10,27671419.460299727,12146.841798365123,1942674.314100387,73821623.93581471
1374,2003-05-11,17066042.617171664,11949.516272479565,1346488.0968489891,51166547.68026159
1375,2003-05-12,4856760.229242507,3754.037258855586,314532.5467595009,11952236.776861036
1376,2003-05-13,4181589.9159346055,3370.708163487739,292796.22070629575,11126256.386839239
1377,2003-05-14,8087111.716621255,3757.272103542235,444798.40207853005,17347137.681062672
1378,2003-05-15,60666767.332376026,3286.602201634878,1752739.6705522256,68356847.15153679
1379,2003-05-16,50674477.663329706,7425.585978201635,2879086.923491047,80614433.85774933
1380,2003-05-17,55621920.29367302,10702.483645776567,3632429.107134488,101708014.99976566
1381,2003-05-18,42141588.174664855,5403.808049046323,2517845.2321134685,70499666.49917711
1382,2003-05-19,16349471.14414169,3181.4697493188014,890022.2876102534,24030601.76547684
1383,2003-05-20,12176678.388332427,4520.695449591281,699516.2935603998,18886939.926130794
1384,2003-05-21,10227045.58280109,3894.7530027247963,623985.0064038753,16847595.172904633
1385,2003-05-22,9101494.313460492,4642.0021253406,637171.5512463419,17203631.88365123
1386,2003-05-23,32533358.67588556,5652.8910899182565,2582708.324550005,69733124.76285014
1387,2003-05-24,41124418.759128064,9411.780615803817,3624072.7010160466,97849962.92743325
1388,2003-05-25,36251456.810272485,5872.860528610355,3084202.1629084675,83273458.39852862
1389,2003-05-26,28758925.721280657,2406.7244468664853,2413507.1973200124,65164694.32764033
1390,2003-05-27,8309385.98215259,2070.3005994550413,694073.9991540557,18045923.97800545
1391,2003-05-28,7577033.319318801,2707.5650027247957,640561.0210482079,16654586.547253406
1392,2003-05-29,7295359.218228883,1242.1803596730247,628148.486525676,16331860.649667576
1393,2003-05-30,32684961.28954769,3018.110092643052,3194584.391950518,79864609.79876295
1394,2003-05-31,45306501.988877386,3886.665891008175,4621334.702637603,115533367.56594007
1395,2003-06-01,35596424.93891671,2787.015922700055,3267622.972351443,81690574.30878608
1396,2003-06-02,11221673.22438759,1500.94944474687,1005992.0905010344,25149802.26252586
1397,2003-06-03,11603659.203260753,2245.7693522046816,1091961.046073816,27299026.151845403
1398,2003-06-04,10864841.477920525,2029.2707240065326,999083.393082635,24977084.827065874
1399,2003-06-05,10259742.353059338,2491.3498856831793,972354.7955775723,24308869.889439307
1400,2003-06-06,31770624.363200877,2383.1005715841047,2995471.1301943595,80877720.5152477
1401,2003-06-07,31512265.563674476,2948.582063146435,3881059.367232001,104788602.91526403
1402,2003-06-08,23881504.82869897,2249.0006750136095,2663737.486859413,71920912.14520414
1403,2003-06-09,7274824.064926511,1481.5615078933047,949739.0903701688,23743477.25925422
1404,2003-06-10,7537606.545378336,1798.2311431682094,970428.0870395212,24260702.17598803
1405,2003-06-11,7815850.905470877,1685.1348448557433,916783.475306478,22919586.88266195
1406,2003-06-12,8164510.636554166,2077.740566140447,969475.105316712,24236877.632917803
1407,2003-06-13,13798321.953919437,5903.626771910725,2362307.18882659,63782294.09831792
1408,2003-06-14,18286530.7801742,7243.010076211215,2793327.3543783147,75419838.56821449
1409,2003-06-15,13774860.934665218,5658.046238432227,1944822.9148428398,52510218.70075668
1410,2003-06-16,5782348.764246054,3082.6819597169306,899018.0502617311,22475451.25654328
1411,2003-06-17,6410207.711311922,4136.093195427327,960155.0655653785,24003876.639134463
1412,2003-06-18,6833540.081186718,3413.8925476320096,970475.9106170931,24261897.76542733
1413,2003-06-19,6700488.748867719,3803.266946107785,952217.0625794231,23805426.564485576
1414,2003-06-20,39234826.563990206,1523.5687044093631,3069128.774587996,82866476.9138759
1415,2003-06-21,34799892.55688623,2034.117708219924,3275611.1398288277,88441500.77537835
1416,2003-06-22,26343771.193440396,2045.4273380511706,2424970.6762380293,65474208.25842679
1417,2003-06-23,9875245.636363637,1223.0556831790966,976134.8089673179,26355639.842117585
1418,2003-06-24,8191928.410587916,1578.5011921611326,945679.4119752416,25533344.123331524
1419,2003-06-25,7036851.681001634,1416.9350517147525,884356.1456184601,23877615.931698423
1420,2003-06-26,6590824.115378335,710.8910179640719,899261.8787001754,24280070.72490474
1421,2003-06-27,23607506.426777355,4084.3920304844864,2271572.272664671,63604023.63461079
1422,2003-06-28,21011744.422830705,6997.429542732717,2578225.268849444,72190307.52778444
1423,2003-06-29,16184907.507152969,3796.80430048993,1967837.5071895174,55099450.201306485
1424,2003-06-30,7824378.366363637,1654.4372781709312,1009638.2409578824,27260232.505862825
1425,2003-07-01,6586383.778820012,4699.689309407287,1179141.0111078345,30657666.2888037
1426,2003-07-02,20069416.36780859,2480.5709026644918,1906502.6959614484,55288578.182882
1427,2003-07-03,19165591.228450246,2948.603148450245,1892227.768116855,54874605.2753888
1428,2003-07-04,21039348.641027734,3749.099679173464,1984096.4875623935,57538798.139309414
1429,2003-07-05,28631590.20269168,5655.120652528549,3094975.085521554,89754277.48012507
1430,2003-07-06,21407730.366068516,4580.260391517129,2264331.9912418667,65665627.74601414
1431,2003-07-07,9208026.055981513,1925.3878249048398,1105543.7518439759,30955225.051631324
1432,2003-07-08,8131187.148303427,2658.1003752039155,1095876.810948691,30684550.706563354
1433,2003-07-09,21802655.975062534,2078.708733007069,1617215.637864844,46899253.49808048
1434,2003-07-10,16923431.11007613,2357.914176182708,1409505.821082485,40875668.81139206
1435,2003-07-11,23952105.361163676,6696.088923327896,3117610.4666016405,74822651.19843937
1436,2003-07-12,28105647.842963565,8348.726922240348,3595267.028917437,86286408.69401848
1437,2003-07-13,23199717.703594346,4985.350369766177,2710713.45350938,65057122.88422512
1438,2003-07-14,12111652.919516042,3008.3176073953236,1418427.9874262197,31205415.723376837
1439,2003-07-15,11864031.583409462,3253.6310603588913,1440212.6876889614,31684679.129157152
1440,2003-07-16,11388680.281642197,1612.2903915171291,1385560.679723417,30482334.95391517
1441,2003-07-17,10384731.747580206,1571.9427841218055,1238173.8042797467,27239823.69415443
1442,2003-07-18,27247638.21875476,13109.744594888529,3062632.74951876,79628451.48748776
1443,2003-07-19,26151008.002697118,18143.512093529094,3334681.458241101,86701717.91426863
1444,2003-07-20,21684313.21476346,15104.530304513322,2628002.239478605,68328058.22644372
1445,2003-07-21,9711349.547003808,8371.32158238173,1402424.1945386988,33658180.66892877
1446,2003-07-22,8794540.547585646,7795.157748776509,1412669.191762507,33904060.60230017
1447,2003-07-23,8201880.99817292,6896.2130560087,1265990.0378056462,30383760.90733551
1448,2003-07-24,7797065.38365416,6868.776682979881,1180800.4357812216,28339210.45874932
1449,2003-07-25,19602481.576943994,7191.557542142468,2712735.124174733,81382053.72524199
1450,2003-07-26,19119924.192495923,9723.773382272975,3146779.4600364333,94403383.801093
1451,2003-07-27,15209434.083741166,6613.779804241436,2500357.9610960665,75010738.832882
1452,2003-07-28,7091495.475802066,4404.344823273518,1225693.4509205313,34319416.625774875
1453,2003-07-29,6594412.95269168,4533.457166938554,1201856.776144644,33651989.73205003
1454,2003-07-30,5737429.771615009,5003.10331702012,1079002.8651415755,30212080.223964114
1455,2003-07-31,5735815.8673191955,4604.468955954323,1090760.5037732075,30541294.10564981
1456,2003-08-01,19660084.0943662,2779.859225352113,2492194.4961775695,72273640.38914952
1457,2003-08-02,18181115.381690145,5476.113661971832,2988246.046256211,86659135.34143013
1458,2003-08-03,15809665.549295776,3882.7993228602386,2357034.3265939406,68353995.47122428
1459,2003-08-04,8083328.99859155,2303.955043336945,1151650.3949642084,32246211.058997836
1460,2003-08-05,7239668.252139762,2352.188575297942,1099786.7729353043,30794029.64218852
1461,2003-08-06,9655775.903992416,2336.110731310943,1199467.1484204433,34784547.304192856
1462,2003-08-07,7865810.239507043,2514.5747995666306,1094805.318299959,31749354.230698813
1463,2003-08-08,21840857.128212355,3328.113705308776,2227678.586137087,71285714.75638679
1464,2003-08-09,20969958.90626219,4932.682535211268,2623689.398974472,83958060.76718311
1465,2003-08-10,16777749.514794152,4267.0597941495125,2003589.5658640305,64114866.107648976
1466,2003-08-11,7324001.367204769,1974.3592416034671,941488.7220712614,29186150.384209104
1467,2003-08-12,6507134.347757314,2295.9161213434454,923206.6575376579,28619406.383667395
1468,2003-08-13,5208589.59251896,2376.30534127844,789743.9559614512,24482062.634804986
1469,2003-08-14,4253568.875260022,4099.850216684725,679193.6204286746,20375808.61286024
1470,2003-08-15,22671367.806067176,1836.0897833152767,2164066.224602384,75742317.86108343
1471,2003-08-16,20631089.404117014,3331.329274106176,2582290.2225802513,90380157.79030879
1472,2003-08-17,15265912.865655474,3040.320297941496,1863047.734011763,65206670.69041171
1473,2003-08-18,5940763.353196099,1273.3652437703142,806299.8564869991,27414195.120557968
1474,2003-08-19,5160987.919826653,1274.9730281690142,794267.5763493405,27005097.595877577
1475,2003-08-20,4025892.1343445294,1398.7724268689058,671854.6052645103,23514911.184257858
1476,2003-08-21,3548380.167930661,1574.0209263271943,648537.045940257,22698796.607908994
1477,2003-08-22,7034056.744312027,6199.616641386783,1289815.7227106427,50302813.185715064
1478,2003-08-23,8501963.900325028,16749.897865655472,1589646.9427035484,63585877.70814194
1479,2003-08-24,5611167.551462622,14122.77815817985,1085176.4111898702,43407056.44759481
1480,2003-08-25,2040278.4019501628,5016.287323943663,441599.50467872334,17222380.68247021
1481,2003-08-26,1853759.3338569882,6624.0717226435545,447773.5616706948,17463168.905157097
1482,2003-08-27,1492263.481868906,5680.302280606717,376310.2247891491,14676098.766776817
1483,2003-08-28,1394847.8251516796,5281.571749729145,347142.87208420155,13538572.01128386
1484,2003-08-29,8540930.16301192,6366.826218851572,1060590.585875327,43484214.02088841
1485,2003-08-30,8751024.17374323,10469.892004333697,1446954.1568008615,59325120.428835325
1486,2003-08-31,7257826.569138679,9918.421955579634,1396312.9088814312,57248829.26413868
1487,2003-09-01,5419904.248444925,9392.69555615551,1205241.9912461152,49414921.64109072
1488,2003-09-02,1527432.426927646,3282.074816414687,285561.9177943457,11136914.793979483
1489,2003-09-03,1203659.2719546438,2501.6205021598275,236939.1989902808,9240628.760620952
1490,2003-09-04,1043972.2294708424,2636.236852051836,221266.4205982445,8629390.403331535
1491,2003-09-05,3313236.8988390937,8011.275394168468,724584.7515500619,30432559.565102596
1492,2003-09-06,4787715.4204157675,13291.761976241904,1127197.4141553533,47342291.39452484
1493,2003-09-07,2649177.6499730027,6918.318839092874,641197.7067305617,26930303.68268359
1494,2003-09-08,668743.577327214,2751.622294816415,163331.13912688987,6533245.565075595
1495,2003-09-09,695309.4729481643,2217.964622030238,190495.55666779162,7619822.266711664
1496,2003-09-10,604278.3714848813,2160.2719006479483,171785.5266727862,6871421.066911448
1497,2003-09-11,642688.9033207344,2846.1742548596117,175901.18118439527,7036047.247375811
1498,2003-09-12,14099125.137294818,2932.7133369330454,1015857.8261039546,42666028.696366094
1499,2003-09-13,13395770.734865012,5147.472807775379,1383121.1433537747,58091088.02085854
1500,2003-09-14,10044023.94450324,2419.889146868251,840512.2845875759,35301515.95267819
1501,2003-09-15,2810250.9203455728,743.5950755939526,223991.87057356915,8959674.822942765
1502,2003-09-16,2976603.074724622,1133.0209449244062,242267.88303334237,9690715.321333695
1503,2003-09-17,2414427.569244061,665.0688714902808,214064.99650755944,8562599.860302377
1504,2003-09-18,2248211.6337904967,679.4920518358532,206122.7119927106,8244908.479708424
1505,2003-09-19,13788871.310032398,4568.943018358532,1273011.8861281332,54739511.103509724
1506,2003-09-20,12688879.448099354,13684.39299676026,1612551.4034096391,69339710.34661448
1507,2003-09-21,8384292.491992442,8828.588947084234,939630.5823545886,40404115.04124731
1508,2003-09-22,2743332.1712688985,1267.6372948164149,287086.6657427867,11196379.963968683
1509,2003-09-23,2638958.0254103676,927.8912688984883,327899.6928582773,11148589.557181427
1510,2003-09-24,2040705.3381587476,1011.2251997840174,275219.1209152268,9357450.111117711
1511,2003-09-25,1957097.3668466525,1315.7145626349895,269663.1798692987,9168548.115556156
1512,2003-09-26,9673274.491144711,15873.511258099354,1097167.9234145521,43886716.93658208
1513,2003-09-27,12299959.99265659,25043.44880669547,1627349.3991425766,63466626.566560484
1514,2003-09-28,7760576.481128511,13918.369033477324,969416.9611388936,37807261.48441685
1515,2003-09-29,1919500.9434125272,3852.5917278617712,290804.96985421167,9014954.065480562
1516,2003-09-30,1945502.7324244063,4939.137980561555,311197.227327388,9647114.047149029
1517,2003-10-01,1618169.3301621624,4543.400562162163,275296.839013252,8534202.009410812
1518,2003-10-02,1618947.4195945945,4504.8971675675675,280047.6610882302,8681477.493735136
1519,2003-10-03,9636085.738686487,11754.76550810811,1046393.3334904419,42902126.673108116
1520,2003-10-04,13977409.25585946,17955.41634594595,1601646.1197720272,64065844.79088109
1521,2003-10-05,7867384.178740541,11472.407281081081,910131.931054865,36405277.2421946
1522,2003-10-06,2442652.144464865,2417.692318918919,338321.5073006757,10826288.233621622
1523,2003-10-07,1704343.1358810812,2900.58905945946,298612.42502820946,9555597.600902703
1524,2003-10-08,1463257.3392432434,2282.9304378378383,260270.6305133392,8068389.545913515
1525,2003-10-09,1706756.0152756758,2966.3656918918923,276361.8246652027,8843578.389286486
1526,2003-10-10,13134470.481081082,6491.030605405405,1342985.7746751213,52376445.21232973
1527,2003-10-11,12826443.324324325,8581.44407027027,1744424.9639735275,68032573.59496757
1528,2003-10-12,9476647.994594596,6195.837913513515,1216975.6000042967,47462048.40016757
1529,2003-10-13,5127713.639756758,726.751572972973,477467.35229212197,22440965.557729732
1530,2003-10-14,3410759.037837838,1841.7457081081081,332521.962138224,11638268.674837839
1531,2003-10-15,2727323.783783784,1371.6834324324325,322475.09720463323,11286628.402162163
1532,2003-10-16,2727323.783783784,1161.5190702702703,338187.00325482624,11836545.11391892
1533,2003-10-17,17037752.10810811,7537.039491891893,1760779.3892773138,58105719.84615136
1534,2003-10-18,17254333.702702705,10615.706751351352,2238628.198663391,73874730.5558919
1535,2003-10-19,10779346.178378379,6147.708670270271,1310020.2946045867,43230669.72195136
1536,2003-10-20,3900073.0108108115,2608.604983783784,467537.15413233236,12623503.161572974
1537,2003-10-21,3548729.535135135,3489.3701351351356,484472.82470970973,13080766.267162163
1538,2003-10-22,2963157.0756756756,3158.882664864865,410234.47500482626,11486565.300135136
1539,2003-10-23,2995243.237837838,3243.910994594595,420138.5565167954,11763879.582470272
1540,2003-10-24,29514456.264864866,6303.326556756758,2197508.276343505,68122756.56664865
1541,2003-10-25,30486666.978378385,10140.831551351352,2656965.971920837,82365945.12954596
1542,2003-10-26,17188557.070270274,6300.117940540541,1625980.965099913,50405409.9180973
1543,2003-10-27,4493667.010810811,2178.650410810811,509898.72689979215,13257366.899394596
1544,2003-10-28,3983497.032432433,1989.3420540540542,507667.0726172558,13199343.88804865
1545,2003-10-29,3309687.627027027,1788.8035405405408,464152.90301794594,11603822.575448649
1546,2003-10-30,3309687.627027027,1917.1481891891895,463528.37795762165,11588209.448940542
1547,2003-10-31,7084624.605405405,1753.5087621621624,984692.2305945946,29540766.91783784
1548,2003-11-01,17782578.581425477,6011.54682384824,2650734.3306393856,79522029.91918157
1549,2003-11-02,13432570.53577778,2557.7627642276425,1578453.6887676606,47353610.66302982
1550,2003-11-03,2354544.49097019,691.7220054200542,432409.7843308241,11675064.176932251
1551,2003-11-04,2594163.428271003,1052.0609105691058,463074.45833544113,12503010.375056911
1552,2003-11-05,39108618.95883469,619.3324932249324,1720753.5715321335,48181100.002899736
1553,2003-11-06,17700813.82307317,500.2919620596207,996985.6482951994,27915598.152265582
1554,2003-11-07,26590310.266867213,4793.794363143632,2600533.9351521493,72814950.18426017
1555,2003-11-08,31408567.459165316,6764.397750677507,3677684.246320171,102975158.89696479
1556,2003-11-09,19980961.199376695,5434.039382113821,2324991.30026055,65099756.4072954
1557,2003-11-10,7379570.25993496,2729.888937669377,886612.9568873404,24825162.792845532
1558,2003-11-11,9138773.750677507,2900.406455284553,1276754.222043167,35749118.217208676
1559,2003-11-12,3576738.4504119246,2004.3851598915992,456880.14395218744,12792644.030661248
1560,2003-11-13,3301637.3915447155,2031.7323089430897,462004.40218370117,12936123.261143632
1561,2003-11-14,12954146.64102439,3510.0870135501355,2159937.6970642665,60478255.51779946
1562,2003-11-15,19004659.934959352,5273.173799457995,3289067.1251080143,92093879.5030244
1563,2003-11-16,11628972.970189704,3468.261962059621,1924917.4471556332,53897688.52035773
1564,2003-11-17,2996427.121571816,1866.0407588075882,496459.8641145282,11418576.874634149
1565,2003-11-18,3057758.7336151763,1911.0831219512195,541790.1067095558,12461172.454319784
1566,2003-11-19,2678662.9015284553,1697.1318970189702,470991.135477554,10832796.115983741
1567,2003-11-20,2463136.8025420057,1856.3888238482386,464741.64747449046,10689057.89191328
1568,2003-11-21,18082385.376476966,2922.927636856369,2109806.971694851,63294209.15084553
1569,2003-11-22,26385237.213441733,4562.147924119241,3051951.271593857,91558538.14781572
1570,2003-11-23,17190803.971165314,3043.5768238482383,1894630.4872413732,56838914.6172412
1571,2003-11-24,3176258.7564227646,1169.4927859078591,537669.6759881562,14517081.251680218
1572,2003-11-25,4151425.918482385,1155.0148834688348,727114.7572183078,19632098.44489431
1573,2003-11-26,7317209.108162602,1040.800319783198,1330328.1453330049,43900828.79598916
1574,2003-11-27,8842781.078590788,505.1179295392954,1643142.2389151682,54223693.88420055
1575,2003-11-28,16201794.325718159,3082.184563685637,3414478.64575122,102434359.3725366
1576,2003-11-29,14974808.180569107,2866.62468292683,3273906.202725565,98217186.08176695
1577,2003-11-30,8170612.284742548,2034.9496205962062,1688544.087888889,50656322.63666667
1578,2003-12-01,1397828.5187194792,653.8230168204016,401659.96497276984,10844819.054264786
1579,2003-12-02,1367230.8898534998,1156.268290830168,387042.94682743517,10450159.56434075
1580,2003-12-03,1268996.3971785135,1204.5803364080305,346303.54599364963,9350195.74182854
1581,2003-12-04,1318918.8442756375,1294.7628214867066,356695.0494859428,9630766.336120456
1582,2003-12-05,13510252.583250137,19885.237959848073,1943885.6130728882,46653254.71374932
1583,2003-12-06,14808202.389343463,30484.90075963104,2639667.104677157,63352010.512251765
1584,2003-12-07,10768170.383553987,22331.43786760716,1686631.485577862,40479155.65386869
1585,2003-12-08,3614021.219088443,5523.67721106891,454546.4014477813,10454567.23329897
1586,2003-12-09,3723612.2632772657,5014.790330982095,482356.63533629006,11094202.612734672
1587,2003-12-10,3271517.8031687466,5501.131589799241,431751.53261688375,10362036.78280521
1588,2003-12-11,3104870.2331524687,5449.598741182854,426524.6389858021,10236591.33565925
1589,2003-12-12,8487022.137905588,6444.8268800868145,1528766.06770386,42805449.895708084
1590,2003-12-13,11316156.202126969,6604.256630493761,2197180.8751759557,61521064.504926756
1591,2003-12-14,6085638.094026045,5088.86880086815,1222034.0981311526,34216954.747672275
1592,2003-12-15,2395832.989842648,3248.1798643516004,398715.9124175559,10765329.63527401
1593,2003-12-16,2545113.9898752035,3090.3605154639176,427982.22785320756,11127537.924183397
1594,2003-12-17,55479675.413445465,2222.3540965816605,2408315.212018448,65024510.72449809
1595,2003-12-18,27409012.92262073,2124.119603906674,1383026.9604889373,37341727.933201306
1596,2003-12-19,35125351.64705914,6108.252962561042,2009201.1074919023,66303636.54723278
1597,2003-12-20,44273243.91883343,10794.521383613674,2621496.5051349085,86509384.66945198
1598,2003-12-21,37564404.59287575,9327.445599565925,2179672.795515875,71929202.25202388
1599,2003-12-22,21842210.7692675,4555.825897992404,1368740.719200462,42430962.295214325
1600,2003-12-23,20091759.071481284,4602.527542051004,1376646.5438975724,42676042.86082475
1601,2003-12-24,12149513.22192078,3214.3614324470973,884223.8285542687,25642491.02807379
1602,2003-12-25,22523429.936733585,5570.378855127509,2305395.0771896667,82994222.778828
1603,2003-12-26,30842725.535604995,23244.535529028755,3210119.927645637,105933957.61230603
1604,2003-12-27,27778245.782957137,33256.40177428106,3155894.2924888604,104144511.65213239
1605,2003-12-28,22862292.23481823,23479.654150841023,2540839.4962426214,83847703.37600651
1606,2003-12-29,16188702.98771568,14434.02881714596,1947770.0400665114,60380871.24206185
1607,2003-12-30,15484397.104069453,13902.596315789473,2020857.1259979347,62646570.90593597
1608,2003-12-31,12093134.675132936,11102.10807379273,1848645.358990426,57308006.12870321
1609,2004-01-01,20488377.68267819,17604.292899568038,2534773.737625143,86182307.07925487
1610,2004-01-02,16990714.781911448,20857.52135529158,2505368.360859167,85182524.26921168
1611,2004-01-03,16928360.168126352,21562.654616630673,2543387.4871734856,86475174.5638985
1612,2004-01-04,11242111.061117712,12317.396015118791,1469450.4406506482,49961314.98212204
1613,2004-01-05,3571293.236430886,4399.070005399569,514271.0654236974,16456674.093558317
1614,2004-01-06,3229894.9550755946,5528.88579913607,472308.324622874,15113866.387931967
1615,2004-01-07,2892743.499044277,5383.0514200863945,449966.11714076006,14398915.748504322
1616,2004-01-08,2647305.841679266,4109.0038228941685,429477.0880111029,13743266.816355294
1617,2004-01-09,7414444.191468684,8359.034298056158,1405295.8368523605,49185354.28983262
1618,2004-01-10,10319641.305453565,12621.885377969764,2113095.921343413,73958357.24701945
1619,2004-01-11,6558906.005485962,5201.960377969763,1207448.2185374885,42260687.6488121
1620,2004-01-12,1759783.4519924407,2512.838531317495,330061.24951280473,11552143.732948165
1621,2004-01-13,1840006.7836501081,2697.1347246220307,367958.04948132386,12510573.682365011
1622,2004-01-14,1585594.7029589636,3088.1631695464366,322650.0322890993,10970101.097829375
1623,2004-01-15,1660330.8157829375,1937.5138930885532,351250.0205499619,11942500.698698705
1624,2004-01-16,14226424.12702484,14554.59154427646,1324794.7981233662,50342202.32868791
1625,2004-01-17,18195835.60280778,40652.53509179266,2047780.4563677963,77815657.34197626
1626,2004-01-18,12003034.786609072,24328.70009179266,1342940.719400648,51031747.337224625
1627,2004-01-19,7579605.6321814265,15977.678671706266,917233.1249312544,37606558.12218143
1628,2004-01-20,2676501.5638498925,4294.902591792657,369327.32777645794,11079819.833293738
1629,2004-01-21,2128028.0796976243,3285.2799676025925,313840.12434575235,9415203.73037257
1630,2004-01-22,2343221.930453564,3814.1299136069124,341550.6862942765,10246520.588828295
1631,2004-01-23,9685966.889848813,12601.051895248382,1262047.7858719532,44171672.50551836
1632,2004-01-24,12167274.746355293,32747.029686825063,1996621.0019021912,69881735.06657669
1633,2004-01-25,6637868.110151188,15458.444179265662,1100676.9401055232,38523692.90369331
1634,2004-01-26,2129822.9643628513,2878.225766738661,316443.07436723815,10126178.37975162
1635,2004-01-27,2049694.1846652273,4068.939433045357,332036.7358622436,10625175.547591794
1636,2004-01-28,2049694.1846652273,4416.698336933046,349366.28720842337,11179721.190669548
1637,2004-01-29,1967962.8293736505,4729.200577753781,330520.99983328837,10576671.994665228
1638,2004-01-30,9336578.166582076,12698.809006479483,1288036.1763618588,47657338.52538878
1639,2004-01-31,12039861.9737581,28567.51253779698,1990503.4016054233,73648625.85940066
1640,2004-02-01,4438090.658936628,7166.483952738991,701420.693880309,25952565.673571434
1641,2004-02-02,1326182.083780881,3479.634001074114,282119.884257351,9027836.296235232
1642,2004-02-03,1326182.083780881,3216.6291407089157,291791.19063590904,9337318.10034909
1643,2004-02-04,1152439.47905478,2290.533238453276,262806.1123741273,8409795.595972074
1644,2004-02-05,1080710.8807733622,3240.5386734693884,253573.79497935693,8114361.439339422
1645,2004-02-06,12975971.215875406,5454.5614070891515,1329286.4888984528,49183600.08924276
1646,2004-02-07,16900732.17628894,12200.237583243827,2094031.4295140363,77479162.89201935
1647,2004-02-08,8763671.026546726,3259.666299677767,1179560.9882901271,43643756.5667347
1648,2004-02-09,2105176.9766809884,1699.1707948442536,286036.77262905164,9725250.269387756
1649,2004-02-10,1607127.0635606877,1374.0011493018262,265487.8887830922,9026588.218625136
1650,2004-02-11,1436172.3103544577,1228.9499838882923,245439.69868199917,8344949.7551879715
1651,2004-02-12,1597220.5471535986,1166.7851987110635,276915.8484581728,9415138.847577875
1652,2004-02-13,16023193.347132117,1962.1756552094523,1094286.0186678234,42677154.72804511
1653,2004-02-14,31482904.359822776,3315.4552094522023,2416324.8052117936,94236667.40325995
1654,2004-02-15,16017126.70168636,1713.5165145005374,1366921.6388289407,53309943.91432869
1655,2004-02-16,8377316.886670248,1147.6575725026855,808521.9806004022,31532357.243415687
1656,2004-02-17,3680370.468286789,591.3624436090226,334334.49255131074,12370376.224398497
1657,2004-02-18,3119446.4538506987,650.3392910848551,300274.35074839613,11110150.977690658
1658,2004-02-19,3088045.2674919446,677.436761546724,306081.5953035139,10712855.835622987
1659,2004-02-20,10365262.236288937,8653.656890440388,1110186.2511987982,41076891.294355534
1660,2004-02-21,14521575.863705695,15337.168281417833,1727777.1506843849,63927754.57532224
1661,2004-02-22,7673681.65309345,7507.5932867884,974474.6231641363,36055561.05707304
1662,2004-02-23,1810664.1340440388,2284.1573630504836,239654.6740454197,8387913.591589689
1663,2004-02-24,1958743.8402738993,2064.1896616541358,254429.1257805739,8905019.402320087
1664,2004-02-25,42330350.14329217,2284.1573630504836,1381486.781240005,49733524.12464018
1665,2004-02-26,23560957.276326533,1837.846084854995,859095.6354621674,30927442.87663803
1666,2004-02-27,36517743.483114935,5451.373469387756,1824648.442236701,69336640.80499464
1667,2004-02-28,52725204.41129432,6377.469371643395,2679157.6094386345,101807989.15866812
1668,2004-02-29,44408283.00437702,3468.4762191192276,1846079.5631670814,70151023.4003491
1669,2004-03-01,16046480.26239061,1401.6293756670225,625081.5857324988,23128018.672102455
1670,2004-03-02,14702183.07135539,1216.3292209178228,610179.2841441922,22576633.513335112
